fiscal_year	Customer	SubCustomer	PlatformPortfolio	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2014	Defense	DLA	Other Products	S	Always Small Vendor	PDuns	NULL	0	1	1	1	0	0.0000
2014	Defense	DLA	Other Products	S	Always Small Vendor	PDuns	1	0	1	3	3	3	75299.0000
2014	Defense	DLA	Other R&D and Knowledge Based	L	Large Vendor	PID	0	1	1	26	26	239	307433900.7508
2014	Defense	DLA	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	0	0	1	4	4	6	24794.4000
2014	Defense	DLA	Other R&D and Knowledge Based	M	Medium Vendor	PID	0	1	1	8	8	74	12685021.4152
2014	Defense	DLA	Other R&D and Knowledge Based	S	Always Small Vendor	PID	0	1	1	1	1	30	76300.0000
2014	Defense	DLA	Other Services	L	Large Vendor	PID	0	1	1	5	5	9	57956.6599
2014	Defense	DLA	Other Services	M	Medium Vendor	PDuns	1	1	1	11	11	56	3080247.6600
2014	Defense	DLA	Other Services	S	Always Small Vendor	PDuns	0	0	1	18	18	29	-180464.7900
2014	Defense	DLA	Ships & Submarines	M	Medium Vendor	PDuns	0	0	0	4	4	5	3406.7100
2014	Defense	DLA	Ships & Submarines	N	Sometimes Small Vendor	PDuns	1	1	1	6	6	32	531678.1400
2014	Defense	DLA	Space Systems	N	Sometimes Small Vendor	PDuns	0	1	1	2	2	2	674092.1100
2014	Defense	MDA	Missile Defense	M	Medium Vendor	PID	0	1	1	9	9	190	192654535.2800
2014	Defense	MilitaryHealth	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	0	1	1	30	30	77	52277887.1600
2014	Defense	MilitaryHealth	Facilities and Construction	M	Medium Vendor	PDuns	0	1	1	1	1	1	10500.0000
2014	Defense	MilitaryHealth	Other Products	L	Large Vendor	PID	0	1	1	1	1	1	-70663.5900
2014	Defense	MilitaryHealth	Other Products	M	Medium Vendor	PDuns	0	1	1	1	1	1	75000.0000
2014	Defense	MilitaryHealth	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	0	1	1	8	8	14	810722.8400
2014	Defense	MilitaryHealth	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	0	1	1	20	20	57	59373042.6700
2014	Defense	MilitaryHealth	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	0	1	1	41	42	128	111958148.7800
2014	Defense	Navy	Aircraft	N	Sometimes Small Vendor	PDuns	0	0	1	22	22	51	99810.0100
2014	Defense	Navy	Electronics, Comms, & Sensors	M	Medium Vendor	PID	1	1	1	1	1	1	20973.3300
2014	Defense	Navy	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	1	1	1	4	4	4	515029.6000
2014	Defense	Navy	Facilities and Construction	L	Large Vendor	PID	1	1	1	2	2	30	17010866.6135
2014	Defense	Navy	Facilities and Construction	M	Medium Vendor	PDuns	NULL	0	0	2	2	0	0.0000
2014	Defense	Navy	Facilities and Construction	M	Medium Vendor	PDuns	1	0	1	169	170	374	2638865.5800
2014	Defense	Navy	Facilities and Construction	M	Medium Vendor	PID	0	1	1	79	79	1465	748380256.2316
2014	Defense	Navy	Facilities and Construction	N	Sometimes Small Vendor	PDuns	0	0	1	254	259	587	3640942.2700
2014	Defense	Navy	Facilities and Construction	S	Always Small Vendor	PID	NULL	1	1	1	1	0	0.0000
2014	Defense	Navy	Land Vehicles	NULL	NULL	PID	NULL	NULL	NULL	4	4	102	314330.5200
2014	Defense	Navy	Land Vehicles	M	Medium Vendor	PDuns	1	0	0	11	11	21	22783.2900
2014	Defense	Navy	Ordnance and Missiles	M	Medium Vendor	PDuns	1	1	1	14	14	85	18976918.8100
2014	Defense	Navy	Other Products	M	Medium Vendor	PDuns	1	0	0	11	11	15	20566.4000
2014	Defense	Navy	Other Products	N	Sometimes Small Vendor	PDuns	1	1	1	7	7	20	438679.9000
2014	Defense	Navy	Other Products	S	Always Small Vendor	PDuns	0	1	1	912	916	3109	197734454.4200
2014	Defense	Navy	Other Products	S	Always Small Vendor	PDuns	1	0	1	1	1	1	21709.0200
2014	Defense	Navy	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	NULL	0	0	6	6	0	0.0000
2014	Defense	Navy	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	1	1	1	2	2	1	-357.0000
2014	Defense	Navy	Other Services	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	2	43080.0000
2014	Defense	Navy	Other Services	S	Always Small Vendor	PDuns	NULL	0	0	9	9	0	0.0000
2014	Defense	Navy	Other Services	S	Always Small Vendor	PDuns	1	1	1	43	43	57	2120987.0100
2014	Defense	Navy	Other Services	S	Always Small Vendor	PID	0	1	1	8	8	256	290388755.1000
2014	Defense	Navy	Ships & Submarines	B	Big Five	PID	0	1	1	5	5	4556	10105048154.7798
2014	Defense	Navy	Ships & Submarines	N	Sometimes Small Vendor	Duns	0	1	1	2	2	83	17962.1700
2014	Defense	Navy	Ships & Submarines	N	Sometimes Small Vendor	PDuns	0	0	1	81	86	416	2036917.1700
2014	Defense	Navy	Ships & Submarines	N	Sometimes Small Vendor	PID	0	1	1	95	95	2690	775332270.0166
2014	Defense	Navy	Ships & Submarines	S	Always Small Vendor	PID	0	1	1	5	5	22	-191988.0300
2014	Defense	Navy	Space Systems	J	Large: Big 5 JV	PID	0	1	1	1	1	2	0.0000
2014	Defense	Navy	Space Systems	S	Always Small Vendor	PDuns	0	0	1	1	1	1	27829.0600
2014	Defense	Other DoD	Aircraft	M	Medium Vendor	PDuns	1	1	1	4	4	10	2480463.9900
2014	Defense	Other DoD	Aircraft	M	Medium Vendor	PID	0	1	1	13	13	34	2735777.0500
2014	Defense	Other DoD	Aircraft	N	Sometimes Small Vendor	PDuns	0	0	1	2	2	3	-752.0800
2014	Defense	Other DoD	Aircraft	S	Always Small Vendor	PDuns	0	0	1	9	9	12	-78247.8400
2014	Defense	Other DoD	Aircraft	S	Always Small Vendor	PID	0	1	1	1	1	6	815849.0000
2014	Defense	Other DoD	Electronics, Comms, & Sensors	L	Large Vendor	PID	0	0	1	1	1	1	6806.6000
2014	Defense	Other DoD	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	0	1	1	120	124	1243	91817945.6300
2014	Defense	Other DoD	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	Duns	0	1	1	1	1	1	-582.0200
2014	Defense	Other DoD	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	0	1	1	1	NULL	0.0000
2014	Defense	Other DoD	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	0	1	1	773	777	2720	669675379.1800
2014	Defense	Other DoD	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	1	0	1	1	1	1	0.0000
2014	Defense	Other DoD	Facilities and Construction	M	Medium Vendor	PDuns	0	0	0	2	2	4	5200.3100
2014	Defense	Other DoD	Facilities and Construction	M	Medium Vendor	PDuns	0	1	1	71	71	259	30211815.8400
2014	Defense	Other DoD	Facilities and Construction	M	Medium Vendor	PDuns	1	1	1	19	19	67	11170744.8500
2014	Defense	Other DoD	Facilities and Construction	S	Always Small Vendor	PDuns	0	0	0	2	2	2	-7885.5200
2014	Defense	Other DoD	Land Vehicles	M	Medium Vendor	PDuns	1	1	1	9	9	22	739352.0100
2014	Defense	Other DoD	Missile Defense	M	Medium Vendor	PDuns	0	1	1	3	3	10	4351582.8000
2014	Defense	Other DoD	Other Products	M	Medium Vendor	PDuns	1	0	1	2	2	2	11455.2300
2014	Defense	Other DoD	Other Products	N	Sometimes Small Vendor	PDuns	0	1	1	139	141	272	8716468.2900
2014	Defense	Other DoD	Other Products	N	Sometimes Small Vendor	PID	0	1	1	20	20	84	22005209.9200
2014	Defense	Other DoD	Other R&D and Knowledge Based	B	Big Five	PID	0	1	1	5	5	1673	536120599.7957
2014	Defense	Other DoD	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	1	1	1	48	48	161	27992229.6900
2014	Defense	Other DoD	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	2	29440.0000
2014	Defense	Other DoD	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	0	0	1	67	67	105	866446.8600
2014	Defense	Other DoD	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	1	1	1	2	2	3	2402014.8600
2014	Defense	Other DoD	Other Services	L	Large Vendor	PID	0	1	1	23	23	10578404	1896680183.9565
2014	Defense	Other DoD	Other Services	M	Medium Vendor	PDuns	0	1	1	38	40	751951	114872870.2200
2014	Defense	Other DoD	Ships & Submarines	NULL	NULL	PID	NULL	NULL	NULL	2	2	6	-134756.9600
2014	Defense	Other DoD	Ships & Submarines	M	Medium Vendor	PDuns	0	0	0	1	1	1	-3092.6000
2015	Defense	Air Force	Aircraft	M	Medium Vendor	PDuns	1	1	1	24	24	269	111522971.8300
2015	Defense	Air Force	Aircraft	M	Medium Vendor	PID	0	1	1	23	23	701	1533093447.8238
2015	Defense	Air Force	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PID	0	0	1	1	1	3	30612.0000
2015	Defense	Air Force	Facilities and Construction	B	Big Five	PID	0	1	1	5	5	246	67116841.6700
2015	Defense	Air Force	Facilities and Construction	M	Medium Vendor	PDuns	0	0	1	84	83	127	688012.4900
2015	Defense	Air Force	Facilities and Construction	N	Sometimes Small Vendor	PDuns	NULL	1	1	2	2	0	0.0000
2015	Defense	Air Force	Facilities and Construction	N	Sometimes Small Vendor	PID	0	1	1	158	158	2690	757091389.7211
2015	Defense	Air Force	Facilities and Construction	S	Always Small Vendor	PDuns	NULL	0	0	14	14	0	0.0000
2015	Defense	Air Force	Land Vehicles	M	Medium Vendor	PDuns	1	1	1	55	56	446	18384017.7900
2015	Defense	Air Force	Missile Defense	NULL	NULL	PID	NULL	NULL	NULL	1	1	1	66046.5200
2015	Defense	Air Force	Missile Defense	N	Sometimes Small Vendor	Duns	0	1	1	1	1	1	0.0000
2015	Defense	Air Force	Ordnance and Missiles	M	Medium Vendor	PDuns	0	1	1	13	13	24	1114543.0500
2015	Defense	Air Force	Ordnance and Missiles	S	Always Small Vendor	PDuns	NULL	1	1	1	1	NULL	0.0000
2015	Defense	Air Force	Other Products	L	Large Vendor	PID	0	1	1	25	25	163	8607675.7487
2015	Defense	Air Force	Other Products	M	Medium Vendor	PDuns	0	1	1	50	50	437	12976444.1600
2015	Defense	Air Force	Other Products	N	Sometimes Small Vendor	PID	0	1	1	55	55	587	18742724.5399
2015	Defense	Air Force	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	0	1	1	179	184	692	298868978.8500
2015	Defense	Air Force	Other R&D and Knowledge Based	M	Medium Vendor	PID	1	1	1	1	1	10	96320609.6300
2015	Defense	Air Force	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	0	1	1	446	661	5177	1524249462.8042
2015	Defense	Air Force	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	0	1	1	948	948	5097	1086253734.0400
2015	Defense	Air Force	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	1	0	1	9	9	19	92623.2700
2015	Defense	Air Force	Other R&D and Knowledge Based	S	Always Small Vendor	PID	0	1	1	13	13	74	13110581.7150
2015	Defense	Air Force	Other Services	B	Big Five	PID	0	1	1	5	5	81	43476612.5536
2015	Defense	Air Force	Other Services	M	Medium Vendor	PDuns	NULL	0	1	2	2	0	0.0000
2015	Defense	Air Force	Other Services	N	Sometimes Small Vendor	PDuns	0	0	1	23	27	56	384390.8800
2015	Defense	Air Force	Other Services	S	Always Small Vendor	PDuns	NULL	1	1	63	64	0	0.0000
2015	Defense	Air Force	Other Services	U	Unlabeled Vendor	Duns	0	1	1	1	1	4	33064.1700
2015	Defense	Air Force	Ships & Submarines	L	Large Vendor	PID	0	1	1	4	4	8	548264.5850
2015	Defense	Air Force	Ships & Submarines	M	Medium Vendor	PDuns	1	1	1	7	7	17	171117.2800
2015	Defense	Air Force	Ships & Submarines	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	2	51275.7000
2015	Defense	Air Force	Ships & Submarines	S	Always Small Vendor	PDuns	0	1	1	40	40	147	6035276.3200
2015	Defense	Air Force	Space Systems	M	Medium Vendor	PDuns	0	1	1	12	12	40	2219622.0000
2015	Defense	Air Force	Space Systems	S	Always Small Vendor	PID	0	1	1	3	3	10	1374981.0000
2015	Defense	Army	Aircraft	M	Medium Vendor	PDuns	0	1	1	22	24	70	30893230.4700
2015	Defense	Army	Aircraft	M	Medium Vendor	PID	0	1	1	7	7	244	838996607.6356
2015	Defense	Army	Aircraft	S	Always Small Vendor	PDuns	0	0	1	79	79	112	74017.2300
2015	Defense	Army	Electronics, Comms, & Sensors	L	Large Vendor	PID	1	1	1	1	1	2	-19752.3900
2015	Defense	Army	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	0	0	1	78	78	105	713728.1200
2015	Defense	Army	Electronics, Comms, & Sensors	M	Medium Vendor	PID	1	0	1	1	1	3	7942.1500
2015	Defense	Army	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	1	0	1	2	2	2	8126.4800
2015	Defense	Army	Electronics, Comms, & Sensors	S	Always Small Vendor	PID	0	1	1	15	15	36	1708365.4100
2015	Defense	Army	Facilities and Construction	J	Large: Big 5 JV	PID	0	1	1	1	1	10	-774185.0000
2015	Defense	Army	Facilities and Construction	M	Medium Vendor	PDuns	NULL	0	0	7	7	2	-1.0000
2015	Defense	Army	Facilities and Construction	N	Sometimes Small Vendor	PDuns	0	0	1	298	306	1047	5071145.2100
2015	Defense	Army	Facilities and Construction	U	Unlabeled Vendor	Duns	1	0	0	3	1	7	2047.5000
2015	Defense	Army	Land Vehicles	B	Big Five	PID	0	1	1	5	5	592	1003087641.5762
2015	Defense	Army	Land Vehicles	L	Large Vendor	PID	0	1	1	30	30	1155	4035418452.6569
2015	Defense	Army	Land Vehicles	M	Medium Vendor	PDuns	NULL	1	1	5	5	NULL	0.0000
2015	Defense	Army	Land Vehicles	M	Medium Vendor	PDuns	1	0	0	2	2	62	-288825.0000
2015	Defense	Army	Land Vehicles	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	3	25403.2400
2015	Defense	Army	Land Vehicles	N	Sometimes Small Vendor	PID	0	1	1	50	50	285	370632244.6642
2015	Defense	Army	Land Vehicles	S	Always Small Vendor	PDuns	0	0	1	318	318	415	3685710.9800
2015	Defense	Army	Ordnance and Missiles	L	Large Vendor	PID	0	1	1	23	23	843	445231015.9398
2015	Defense	Army	Ordnance and Missiles	N	Sometimes Small Vendor	Duns	0	1	1	1	1	10	3892793.4600
2015	Defense	Army	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	NULL	0	0	1	1	NULL	0.0000
2015	Defense	Army	Other Products	M	Medium Vendor	PDuns	NULL	0	0	1	1	0	0.0000
2015	Defense	Army	Other Products	M	Medium Vendor	PDuns	0	0	1	73	73	161	1560100.0500
2015	Defense	Army	Other Products	N	Sometimes Small Vendor	PID	0	1	1	78	78	816	184075424.2628
2015	Defense	Army	Other Products	S	Always Small Vendor	PDuns	0	1	1	1181	1181	3708	293176323.7800
2015	Defense	Army	Other Products	S	Always Small Vendor	PDuns	1	0	1	4	4	6	24455.0100
2015	Defense	Army	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	0	0	0	14	14	48	68350.6400
2015	Defense	Army	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	1	0	1	53	53	119	742739.6300
2015	Defense	Army	Other Services	M	Medium Vendor	PDuns	0	0	1	146	148	249	1424171.9100
2015	Defense	Army	Other Services	S	Always Small Vendor	PDuns	1	1	1	14	14	28	2019104.7000
2015	Defense	Army	Space Systems	NULL	NULL	PID	NULL	NULL	NULL	1	1	4	-31091.3900
2015	Defense	Army	Space Systems	B	Big Five	PID	0	1	1	4	4	184	226053257.4400
2015	Defense	Army	Space Systems	S	Always Small Vendor	PID	0	1	1	4	4	3	199934.7100
2015	Defense	DLA	Aircraft	M	Medium Vendor	PDuns	0	0	1	21	21	60	436040.3400
2015	Defense	DLA	Aircraft	M	Medium Vendor	PDuns	1	0	1	19	19	165	568900.8000
2015	Defense	DLA	Aircraft	S	Always Small Vendor	PDuns	0	0	1	826	827	4510	16531751.4500
2015	Defense	DLA	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PID	0	1	1	103	103	13538	138818182.0426
2015	Defense	DLA	Facilities and Construction	N	Sometimes Small Vendor	PDuns	1	1	1	7	7	199	13932702.6700
2015	Defense	DLA	Facilities and Construction	N	Sometimes Small Vendor	PID	0	1	1	72	72	40943	584687892.8881
2015	Defense	DLA	Facilities and Construction	S	Always Small Vendor	PDuns	NULL	1	1	3	3	0	0.0000
2015	Defense	DLA	Facilities and Construction	S	Always Small Vendor	PDuns	0	0	0	76	76	351	188511.4300
2015	Defense	DLA	Facilities and Construction	S	Always Small Vendor	PDuns	0	1	1	988	991	39814	391966918.8100
2015	Defense	DLA	Land Vehicles	N	Sometimes Small Vendor	PDuns	1	0	1	4	4	16	44986.3300
2015	Defense	DLA	Land Vehicles	N	Sometimes Small Vendor	PID	0	1	1	38	38	19595	65634870.9592
2015	Defense	DLA	Land Vehicles	S	Always Small Vendor	PDuns	0	1	1	686	691	8306	181007306.3600
2015	Defense	DLA	Missile Defense	NULL	NULL	PID	NULL	NULL	NULL	1	1	2	0.0000
2015	Defense	DLA	Missile Defense	N	Sometimes Small Vendor	PID	0	1	1	4	4	10	1668006.4000
2015	Defense	DLA	Ordnance and Missiles	NULL	NULL	PID	NULL	NULL	NULL	4	4	32	3283537.1100
2015	Defense	DLA	Ordnance and Missiles	M	Medium Vendor	PID	0	1	1	6	6	25	487386.5200
2015	Defense	DLA	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	1	1	1	2	2	8	9360.0000
2015	Defense	DLA	Ordnance and Missiles	S	Always Small Vendor	PDuns	0	1	1	284	284	1544	32274455.8200
2015	Defense	DLA	Other Products	L	Large Vendor	PID	1	1	1	10	10	12053	2249598201.8387
2015	Defense	DLA	Other Products	M	Medium Vendor	PDuns	NULL	0	0	11	11	0	0.0000
2015	Defense	DLA	Other Services	M	Medium Vendor	PDuns	0	1	1	25	25	80	16839935.7100
2015	Defense	DLA	Other Services	M	Medium Vendor	PDuns	1	0	1	1	1	1	9828.0000
2015	Defense	DLA	Other Services	M	Medium Vendor	PID	0	1	1	2	2	21	6775070.0200
2015	Defense	DLA	Other Services	S	Always Small Vendor	PDuns	NULL	0	0	11	11	NULL	0.0000
2015	Defense	DLA	Ships & Submarines	J	Large: Big 5 JV	PID	0	1	1	2	2	19	9425.1401
2015	Defense	DLA	Ships & Submarines	N	Sometimes Small Vendor	PDuns	1	0	1	3	3	13	80773.8900
2015	Defense	DLA	Ships & Submarines	S	Always Small Vendor	PDuns	0	0	0	123	124	239	-64351.4900
2015	Defense	DLA	Ships & Submarines	U	Unlabeled Vendor	Duns	0	1	1	1	1	1	5831.2000
2015	Defense	MDA	Missile Defense	M	Medium Vendor	PDuns	0	1	1	21	22	85	7787182.4600
2015	Defense	MilitaryHealth	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	0	0	1	2	2	2	10475.5000
2015	Defense	MilitaryHealth	Other Products	NULL	NULL	PID	NULL	NULL	NULL	2	2	440	8539545.8700
2015	Defense	MilitaryHealth	Other Products	M	Medium Vendor	PID	0	1	1	2	2	5	180458.4000
2015	Defense	MilitaryHealth	Other Products	S	Always Small Vendor	PDuns	1	1	1	1	1	NULL	0.0000
2015	Defense	MilitaryHealth	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	0	1	1	65	66	204	125024518.3300
2015	Defense	Navy	Aircraft	L	Large Vendor	PID	0	1	1	33	33	3287	6018367565.9333
2015	Defense	Navy	Aircraft	M	Medium Vendor	PID	1	1	1	2	2	1	0.0000
2015	Defense	Navy	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	0	0	0	6	6	6	6254.4500
2015	Defense	Navy	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	1	0	0	17	17	30	-23135.9200
2015	Defense	Navy	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	0	1	1	2110	2117	6684	923442630.0000
2015	Defense	Navy	Facilities and Construction	M	Medium Vendor	PDuns	0	0	0	22	22	50	7401.6100
2015	Defense	Navy	Facilities and Construction	N	Sometimes Small Vendor	PDuns	0	0	1	246	252	451	3905751.1800
2015	Defense	Navy	Facilities and Construction	S	Always Small Vendor	PDuns	0	0	0	118	118	163	60168.4400
2015	Defense	Navy	Facilities and Construction	S	Always Small Vendor	PDuns	1	0	1	4	4	7	19495.4300
2015	Defense	Navy	Land Vehicles	M	Medium Vendor	PDuns	1	0	0	5	5	12	10145.1000
2015	Defense	Navy	Missile Defense	B	Big Five	PID	0	1	1	5	5	85	216890202.9603
2015	Defense	Navy	Missile Defense	M	Medium Vendor	PID	0	1	1	2	2	15	19104164.0000
2015	Defense	Navy	Ordnance and Missiles	M	Medium Vendor	PDuns	0	0	1	6	6	9	131591.6700
2015	Defense	Navy	Ordnance and Missiles	S	Always Small Vendor	PID	0	1	1	5	5	14	31067752.0000
2015	Defense	Navy	Other Products	M	Medium Vendor	PDuns	0	0	1	60	59	117	921806.9300
2015	Defense	Navy	Other Products	N	Sometimes Small Vendor	PDuns	1	0	1	2	2	3	42460.0300
2015	Defense	Navy	Other Products	S	Always Small Vendor	PDuns	NULL	0	0	8	8	0	0.0000
2015	Defense	Navy	Other Products	S	Always Small Vendor	PDuns	NULL	1	1	6	6	NULL	0.0000
2015	Defense	Navy	Other Products	S	Always Small Vendor	PDuns	1	0	0	1	1	2	4057.9700
2015	Defense	Navy	Other Products	S	Always Small Vendor	PID	0	0	1	1	1	1	4200.0000
2015	Defense	Navy	Other R&D and Knowledge Based	L	Large Vendor	PID	0	1	1	83	83	10065	3648862666.1173
2015	Defense	Navy	Other R&D and Knowledge Based	M	Medium Vendor	PID	1	1	1	2	2	17	986349.2600
2015	Defense	Navy	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	NULL	0	1	1	1	NULL	0.0000
2015	Defense	Navy	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	1	0	1	3	3	3	3404.0000
2015	Defense	Navy	Other Services	L	Large Vendor	PID	0	1	1	45	45	780	396084734.6122
2015	Defense	Navy	Other Services	M	Medium Vendor	PDuns	0	0	0	12	12	42	65225.0300
2015	Defense	Navy	Other Services	M	Medium Vendor	PDuns	1	0	1	94	93	249	1589369.8800
2015	Defense	Navy	Other Services	N	Sometimes Small Vendor	PDuns	0	1	1	526	736	6270	807509643.0015
2015	Defense	Navy	Other Services	N	Sometimes Small Vendor	PDuns	1	1	1	11	11	145	3760005.6400
2015	Defense	Navy	Other Services	S	Always Small Vendor	PDuns	NULL	0	0	3	3	0	0.0000
2015	Defense	Navy	Ships & Submarines	N	Sometimes Small Vendor	PDuns	0	0	0	4	4	5	1719.3800
2015	Defense	Navy	Ships & Submarines	N	Sometimes Small Vendor	PDuns	0	1	1	871	1143	13653	1074300139.8779
2015	Defense	Navy	Ships & Submarines	N	Sometimes Small Vendor	PID	0	0	1	2	2	13	-54665.6100
2015	Defense	Navy	Ships & Submarines	S	Always Small Vendor	PDuns	NULL	0	0	1	1	0	0.0000
2015	Defense	Navy	Ships & Submarines	S	Always Small Vendor	PDuns	1	1	1	6	6	16	1367790.2000
2015	Defense	Navy	Ships & Submarines	S	Always Small Vendor	PID	0	0	1	2	2	3	41499.9900
2015	Defense	Navy	Space Systems	N	Sometimes Small Vendor	Duns	0	1	1	1	1	NULL	0.0000
2015	Defense	Navy	Space Systems	S	Always Small Vendor	PDuns	0	0	1	3	3	3	52882.0000
2015	Defense	Navy	Space Systems	S	Always Small Vendor	PID	0	1	1	6	6	20	2069757.0000
2015	Defense	Other DoD	Aircraft	M	Medium Vendor	PDuns	1	1	1	9	9	37	-1428.0300
2015	Defense	Other DoD	Aircraft	N	Sometimes Small Vendor	PID	0	1	1	39	39	250	-5876521.6594
2015	Defense	Other DoD	Electronics, Comms, & Sensors	L	Large Vendor	PID	0	1	1	70	70	24705	2334364519.8766
2015	Defense	Other DoD	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	NULL	1	1	1	1	NULL	0.0000
2015	Defense	Other DoD	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PID	0	0	1	1	1	4	3094.3600
2015	Defense	Other DoD	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	0	1	1	1	0	0.0000
2015	Defense	Other DoD	Facilities and Construction	B	Big Five	PID	0	1	1	5	5	38	-5231165.2304
2015	Defense	Other DoD	Facilities and Construction	M	Medium Vendor	PDuns	0	1	1	97	98	352	52065821.8100
2015	Defense	Other DoD	Facilities and Construction	N	Sometimes Small Vendor	PDuns	0	0	1	31	32	49	295958.2000
2015	Defense	Other DoD	Land Vehicles	M	Medium Vendor	PDuns	1	1	1	6	6	29	2235837.4300
2015	Defense	Other DoD	Missile Defense	B	Big Five	PID	0	1	1	4	4	40	-8470137.6047
2015	Defense	Other DoD	Missile Defense	M	Medium Vendor	PDuns	0	1	1	2	2	5	0.0000
2015	Defense	Other DoD	Missile Defense	S	Always Small Vendor	PDuns	0	1	1	19	19	23	-599490.4900
2015	Defense	Other DoD	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	0	1	1	66	72	209	37501166.9749
2015	Defense	Other DoD	Other Products	NULL	NULL	PID	NULL	NULL	NULL	2	2	2	3126.0000
2015	Defense	Other DoD	Other Products	M	Medium Vendor	PDuns	1	0	1	1	1	1	32280.0000
2015	Defense	Other DoD	Other Products	S	Always Small Vendor	PDuns	0	0	1	27	27	42	176737.4500
2015	Defense	Other DoD	Other R&D and Knowledge Based	B	Big Five	PID	0	1	1	5	5	1269	616304754.0655
2015	Defense	Other DoD	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	0	1	1	192	195	574	171804598.9200
2015	Defense	Other DoD	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	0	0	1	71	71	98	749633.6900
