fiscal_year,PlatformPortfolio,EntitySizeText,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2002.0,Land Vehicles,Small,0,1,1,1412,1497,8784,3015357219.0
2002.0,Land Vehicles,Small,1,1,1,1,1,23,3105014.0
2002.0,Land Vehicles,Small,NULL,0,0,8,8,0,0.0
2002.0,Land Vehicles,Small,NULL,0,1,1,1,1,22265.0
2002.0,Land Vehicles,Small,NULL,1,1,1,1,0,0.0
2002.0,Land Vehicles,Large,0,1,1,53,60,1570,3575631550.0
2002.0,Land Vehicles,Large,1,1,1,1,4,13,1750682.0
2002.0,Land Vehicles,Medium,0,0,0,14,14,31,-343405.0
2002.0,Land Vehicles,Medium,0,0,1,23,23,357,422969.0
2002.0,Land Vehicles,Medium,0,1,1,133,141,436,132775823.0
2002.0,Land Vehicles,Medium,1,0,0,11,11,127,143497.0
2002.0,Land Vehicles,Medium,1,0,1,27,27,281,1097097.0
2002.0,Land Vehicles,Medium,1,1,1,169,173,531,130069332.0
2002.0,Land Vehicles,Medium,NULL,0,0,1,1,0,0.0
2002.0,Missile Defense,Small,0,1,1,71,71,475,267594519.0
2002.0,Missile Defense,Large,0,1,1,26,28,915,4599019148.0
2002.0,Missile Defense,Medium,0,1,1,9,9,35,46712327.0
2002.0,Missile Defense,Medium,1,1,1,3,3,10,6686371.0
2002.0,NULL,Small,0,0,0,2,2,2,0.0
2002.0,NULL,Small,0,0,1,3,3,2,7705.0
2002.0,NULL,Small,0,1,1,62,62,119,45286152.0
2002.0,NULL,Small,NULL,0,0,1,1,0,0.0
2002.0,NULL,Small,NULL,0,1,1,1,1,30218.0
2002.0,NULL,Small,NULL,1,1,1,1,1,27237.0
2002.0,NULL,Large,0,1,1,25,25,109,65911087.0
2002.0,NULL,Large,1,1,1,1,1,2,473497.0
2002.0,NULL,Medium,0,0,0,1,1,1,6019.0
2002.0,NULL,Medium,0,1,1,10,10,15,3419737.0
2002.0,NULL,Medium,1,1,1,1,1,0,0.0
2002.0,NULL,Medium,NULL,0,0,5,5,5,5134.0
2002.0,NULL,Medium,NULL,0,1,5,5,6,39352.0
2002.0,NULL,Medium,NULL,1,1,1,1,1,40933.0
2002.0,Ordnance and Missiles,Small,0,0,0,42,42,59,348087.0
2002.0,Ordnance and Missiles,Small,0,0,1,119,119,175,3622698.0
2002.0,Ordnance and Missiles,Small,0,1,1,1483,1531,5149,2658060194.0
2002.0,Ordnance and Missiles,Small,NULL,0,0,2,2,0,0.0
2002.0,Ordnance and Missiles,Large,0,1,1,72,84,5263,14653048126.0
2002.0,Ordnance and Missiles,Large,1,1,1,1,1,5,971724.0
2002.0,Ordnance and Missiles,Medium,0,0,0,5,5,7,17294.0
2002.0,Ordnance and Missiles,Medium,0,0,1,8,8,41,25573403.0
2002.0,Ordnance and Missiles,Medium,0,1,1,124,126,693,832766533.0
2002.0,Ordnance and Missiles,Medium,1,0,0,2,2,2,9173.0
2002.0,Ordnance and Missiles,Medium,1,0,1,5,5,8,219043.0
2002.0,Ordnance and Missiles,Medium,1,1,1,63,63,114,234269790.0
2002.0,Ordnance and Missiles,NULL,NULL,NULL,NULL,2,2,40,42850931.0
2002.0,Other Products,Small,0,0,0,305,306,544,472961.0
2002.0,Other Products,Small,0,0,1,937,941,1635,26214229.0
2002.0,Other Products,Small,0,1,1,3270,3614,20546,7419323275.0
2002.0,Other Products,Small,1,1,1,1,1,1,35782.0
2002.0,Other Products,Small,NULL,0,0,19,19,0,0.0
2002.0,Other Products,Small,NULL,1,1,6,6,0,0.0
2002.0,Other Products,Large,0,0,1,1,1,1,36906.0
2002.0,Other Products,Large,0,1,1,116,136,20081,5864033993.0
2002.0,Other Products,Large,1,0,1,1,1,1,35671.0
2002.0,Other Products,Large,1,1,1,11,15,77,1693132451.0
2002.0,Other Products,Medium,0,0,0,39,39,56,-390380.0
2002.0,Other Products,Medium,0,0,1,111,111,185,3184918.0
2002.0,Other Products,Medium,0,1,1,498,518,3945,1947334577.0
2002.0,Other Products,Medium,1,0,0,5,5,8,4725.0
2002.0,Other Products,Medium,1,0,1,52,52,56,1789529.0
2002.0,Other Products,Medium,1,1,1,275,276,1197,1226749533.0
2002.0,Other Products,Medium,NULL,0,0,5,5,0,0.0
2002.0,Other Products,Medium,NULL,0,1,1,1,1,14722.0
2002.0,Other Products,NULL,NULL,NULL,NULL,2,2,12,15294169.0
2002.0,Other Products,Unlabeled Vendor,NULL,1,1,1,1,40,52970146.0
2002.0,Other R&D and Knowledge Based,Small,0,0,0,418,418,855,997713.0
2002.0,Other R&D and Knowledge Based,Small,0,0,1,982,982,1906,21107289.0
2002.0,Other R&D and Knowledge Based,Small,0,1,1,4509,4712,31004,9035840348.0
2002.0,Other R&D and Knowledge Based,Small,1,1,1,3,3,8,1534982.0
2002.0,Other R&D and Knowledge Based,Small,NULL,0,0,4,4,4,18181.0
2002.0,Other R&D and Knowledge Based,Small,NULL,0,1,1,1,1,8171.0
2002.0,Other R&D and Knowledge Based,Large,0,1,1,133,167,17038,9793442853.0
2002.0,Other R&D and Knowledge Based,Large,1,1,1,2,4,74,8450076.0
2002.0,Other R&D and Knowledge Based,Medium,0,0,0,58,58,81,-550176.0
2002.0,Other R&D and Knowledge Based,Medium,0,0,1,133,133,255,8808827.0
2002.0,Other R&D and Knowledge Based,Medium,0,1,1,820,885,5384,2569770079.0
2002.0,Other R&D and Knowledge Based,Medium,1,0,0,15,15,52,-200882.0
2002.0,Other R&D and Knowledge Based,Medium,1,0,1,58,58,354,3343282.0
2002.0,Other R&D and Knowledge Based,Medium,1,1,1,333,333,3244,128062116.0
2002.0,Other R&D and Knowledge Based,Medium,NULL,0,0,15,15,1,15797.0
2002.0,Other R&D and Knowledge Based,Medium,NULL,0,1,1,1,0,0.0
2002.0,Other R&D and Knowledge Based,Medium,NULL,1,1,3,9,418,96510573.0
2002.0,Other R&D and Knowledge Based,NULL,NULL,NULL,NULL,4,4,4,782080.0
2002.0,Other R&D and Knowledge Based,Unlabeled Vendor,NULL,1,1,1,1,1,88520.0
2002.0,Other Services,Small,0,0,0,272,272,721,651410.0
2002.0,Other Services,Small,0,0,1,609,612,1531,13598535.0
2002.0,Other Services,Small,0,1,1,2283,2392,10594,3356461721.0
2002.0,Other Services,Small,1,1,1,1,1,1,217726.0
2002.0,Other Services,Small,NULL,0,0,3,3,0,0.0
2002.0,Other Services,Large,0,0,0,3,3,5,-1816011.0
2002.0,Other Services,Large,0,1,1,81,81,3664,7248804111.0
2002.0,Other Services,Large,1,1,1,3,3,4,1023899.0
2002.0,Other Services,Medium,0,0,0,50,50,101,1251444.0
2002.0,Other Services,Medium,0,0,1,107,107,194,2607686.0
2002.0,Other Services,Medium,0,1,1,387,399,2044,3207940424.0
2002.0,Other Services,Medium,1,0,0,24,24,102,-910146.0
2002.0,Other Services,Medium,1,0,1,54,54,150,2429943.0
2002.0,Other Services,Medium,1,1,1,406,407,1304,507050936.0
2002.0,Other Services,Medium,NULL,0,0,7,7,0,0.0
2002.0,Other Services,Medium,NULL,0,1,1,1,1,22007.0
2002.0,Other Services,Medium,NULL,1,1,2,3,10,12446628.0
2002.0,Other Services,Unlabeled Vendor,NULL,1,1,1,1,3,117167.0
2002.0,Ships & Submarines,Small,0,0,0,24,24,31,-1041487.0
2002.0,Ships & Submarines,Small,0,0,1,194,194,271,5733324.0
2002.0,Ships & Submarines,Small,0,1,1,1590,1686,12864,2576673199.0
2002.0,Ships & Submarines,Small,NULL,0,0,2,2,0,0.0
2002.0,Ships & Submarines,Large,0,1,1,69,92,5149,13768225897.0
2002.0,Ships & Submarines,Large,1,1,1,4,9,254,293678004.0
2002.0,Ships & Submarines,Medium,0,0,0,9,9,10,8732.0
2002.0,Ships & Submarines,Medium,0,0,1,19,19,28,924295.0
2002.0,Ships & Submarines,Medium,0,1,1,120,124,1955,525743300.0
2002.0,Ships & Submarines,Medium,1,0,0,1,1,1,4709.0
2002.0,Ships & Submarines,Medium,1,0,1,16,16,17,598744.0
2002.0,Ships & Submarines,Medium,1,1,1,144,145,490,329515571.0
2002.0,Ships & Submarines,Medium,NULL,0,0,3,3,1,8171.0
2002.0,Ships & Submarines,Medium,NULL,1,1,1,1,28,3686591.0
2002.0,Ships & Submarines,NULL,NULL,NULL,NULL,2,2,12,960903.0
2002.0,Space Systems,Small,0,1,1,208,211,838,290279973.0
2002.0,Space Systems,Large,0,1,1,31,31,1052,4699817737.0
2002.0,Space Systems,Large,1,1,1,1,1,1,6557265.0
2002.0,Space Systems,Medium,0,0,1,1,1,1,38535.0
2002.0,Space Systems,Medium,0,1,1,24,26,130,751668976.0
2002.0,Space Systems,Medium,1,1,1,6,6,8,7428505.0
2003.0,Aircraft,Small,0,0,0,75,75,92,-128.0
2003.0,Aircraft,Small,0,0,1,330,331,415,10332838.0
2003.0,Aircraft,Small,0,1,1,3162,3408,22497,5962059920.0
2003.0,Aircraft,Small,1,1,1,1,1,1,156495.0
2003.0,Aircraft,Small,NULL,0,0,15,15,0,0.0
2003.0,Aircraft,Small,NULL,0,1,3,3,0,0.0
2003.0,Aircraft,Small,NULL,1,1,10,10,0,0.0
2003.0,Aircraft,Large,0,0,0,1,1,1,107917.0
2003.0,Aircraft,Large,0,0,1,2,2,6,540660.0
2003.0,Aircraft,Large,0,1,1,98,131,23546,58310032500.0
2003.0,Aircraft,Large,1,1,1,1,1,14,10687632.0
2003.0,Aircraft,Medium,0,0,0,6,6,8,-22281.0
2003.0,Aircraft,Medium,0,0,1,21,21,24,579848.0
2003.0,Aircraft,Medium,0,1,1,169,185,940,396752746.0
2003.0,Aircraft,Medium,1,0,0,2,2,4,-19401.0
2003.0,Aircraft,Medium,1,0,1,12,12,13,296165.0
2003.0,Aircraft,Medium,1,1,1,107,109,443,193347917.0
2003.0,Aircraft,Medium,NULL,0,0,2,2,0,0.0
2003.0,Aircraft,Medium,NULL,1,1,2,2,0,0.0
2003.0,Aircraft,NULL,NULL,NULL,NULL,6,6,85,19743301.0
2003.0,"Electronics, Comms, & Sensors",Small,0,0,0,671,674,886,1266413.0
2003.0,"Electronics, Comms, & Sensors",Small,0,0,1,2132,2147,3700,52848506.0
2003.0,"Electronics, Comms, & Sensors",Small,0,1,1,7065,7605,58736,12840053918.0
2003.0,"Electronics, Comms, & Sensors",Small,1,1,1,5,5,12,1195587.0
2003.0,"Electronics, Comms, & Sensors",Small,NULL,0,0,36,36,1,3098.0
2003.0,"Electronics, Comms, & Sensors",Small,NULL,1,1,2,2,0,0.0
2003.0,"Electronics, Comms, & Sensors",Large,0,0,1,2,16,164,10517438.0
2003.0,"Electronics, Comms, & Sensors",Large,0,1,1,155,192,57493,27878583246.0
2003.0,"Electronics, Comms, & Sensors",Large,1,1,1,6,6,82,18419972.0
2003.0,"Electronics, Comms, & Sensors",Medium,0,0,0,77,77,151,107838.0
2003.0,"Electronics, Comms, & Sensors",Medium,0,0,1,172,172,252,4590589.0
2003.0,"Electronics, Comms, & Sensors",Medium,0,1,1,554,586,3872,1127995880.0
2003.0,"Electronics, Comms, & Sensors",Medium,1,0,0,25,25,39,79210.0
2003.0,"Electronics, Comms, & Sensors",Medium,1,0,1,94,94,116,2728482.0
2003.0,"Electronics, Comms, & Sensors",Medium,1,1,1,431,433,1353,404763765.0
2003.0,"Electronics, Comms, & Sensors",Medium,NULL,0,0,5,5,0,0.0
2003.0,"Electronics, Comms, & Sensors",Medium,NULL,0,1,3,3,3,62046.0
2003.0,"Electronics, Comms, & Sensors",NULL,NULL,NULL,NULL,6,6,57,16260934.0
2003.0,"Electronics, Comms, & Sensors",Unlabeled Vendor,1,1,1,1,1,5,694160.0
2003.0,Facilities and Construction,Small,0,0,0,2278,2280,3795,6592421.0
2003.0,Facilities and Construction,Small,0,0,1,6498,6519,15778,144072012.0
2003.0,Facilities and Construction,Small,0,1,1,12149,12929,124045,23563094376.0
2003.0,Facilities and Construction,Small,1,0,0,1,1,1,3454.0
2003.0,Facilities and Construction,Small,1,1,1,9,9,365,42147751.0
2003.0,Facilities and Construction,Small,NULL,0,0,31,31,3,8871.0
2003.0,Facilities and Construction,Small,NULL,0,1,1,1,1,0.0
2003.0,Facilities and Construction,Small,NULL,1,1,7,7,0,0.0
2003.0,Facilities and Construction,Large,0,0,0,3,3,9,106322.0
2003.0,Facilities and Construction,Large,0,0,1,2,4,6,129749.0
2003.0,Facilities and Construction,Large,0,1,1,181,245,19198,11045457847.0
2003.0,Facilities and Construction,Large,1,1,1,9,13,826,529539542.0
2003.0,Facilities and Construction,Medium,0,0,0,249,249,436,38109.0
2003.0,Facilities and Construction,Medium,0,0,1,516,522,1020,12695685.0
2003.0,Facilities and Construction,Medium,0,1,1,1828,1923,18317,6735101842.0
2003.0,Facilities and Construction,Medium,1,0,0,76,76,402,-6175190.0
2003.0,Facilities and Construction,Medium,1,0,1,306,307,708,11315988.0
2003.0,Facilities and Construction,Medium,1,1,1,1942,1958,16367,3778209906.0
2003.0,Facilities and Construction,Medium,NULL,0,0,21,21,2,9395.0
2003.0,Facilities and Construction,Medium,NULL,0,1,3,3,3,34088.0
2003.0,Facilities and Construction,Medium,NULL,1,1,3,3,0,0.0
2003.0,Facilities and Construction,NULL,NULL,NULL,NULL,3,3,67,54530246.0
2003.0,Facilities and Construction,Unlabeled Vendor,1,1,1,1,1,8,750981.0
2003.0,Land Vehicles,Small,0,0,0,218,219,370,122589.0
2003.0,Land Vehicles,Small,0,0,1,724,727,1363,16395577.0
2003.0,Land Vehicles,Small,0,1,1,2014,2176,13964,8662959182.0
2003.0,Land Vehicles,Small,1,1,1,3,3,5,3197564.0
2003.0,Land Vehicles,Small,NULL,0,0,19,19,0,0.0
2003.0,Land Vehicles,Small,NULL,1,1,1,1,0,0.0
2003.0,Land Vehicles,Large,0,0,1,1,1,0,0.0
2003.0,Land Vehicles,Large,0,1,1,58,69,2965,4157812297.0
2003.0,Land Vehicles,Large,1,1,1,1,1,2,204945.0
2003.0,Land Vehicles,Medium,0,0,0,31,31,41,-159102.0
2003.0,Land Vehicles,Medium,0,0,1,51,52,74,925674.0
2003.0,Land Vehicles,Medium,0,1,1,131,140,504,248594748.0
2003.0,Land Vehicles,Medium,1,0,0,11,11,78,98704.0
2003.0,Land Vehicles,Medium,1,0,1,44,44,577,2242877.0
2003.0,Land Vehicles,Medium,1,1,1,254,260,1382,205568441.0
2003.0,Land Vehicles,Medium,NULL,0,0,4,4,0,0.0
2003.0,Land Vehicles,Medium,NULL,1,1,1,1,0,0.0
2003.0,Land Vehicles,Unlabeled Vendor,1,1,1,2,2,3,1843663.0
2003.0,Missile Defense,Small,0,0,0,2,2,2,3753.0
2003.0,Missile Defense,Small,0,0,1,8,8,9,162786.0
2003.0,Missile Defense,Small,0,1,1,107,109,812,463848958.0
2003.0,Missile Defense,Large,0,1,1,26,26,1379,4841926102.0
2003.0,Missile Defense,Medium,0,1,1,7,7,25,18300490.0
2003.0,Missile Defense,Medium,1,1,1,2,2,11,9013596.0
2003.0,NULL,Small,0,0,0,1,1,2,2470.0
2003.0,NULL,Small,0,0,1,5,5,6,47997.0
2003.0,NULL,Small,0,1,1,90,90,138,75629992.0
2003.0,NULL,Small,NULL,0,0,2,2,2,10802.0
2003.0,NULL,Small,NULL,0,1,1,1,1,17774.0
2003.0,NULL,Small,NULL,1,1,1,1,1,23553.0
2003.0,NULL,Large,0,1,1,28,28,99,25729399.0
2003.0,NULL,Large,1,1,1,1,1,1,44927.0
2003.0,NULL,Medium,0,0,0,2,2,2,0.0
2003.0,NULL,Medium,0,1,1,7,7,7,136710.0
2003.0,NULL,Medium,1,1,1,1,1,1,25658.0
2003.0,NULL,Medium,NULL,0,0,9,9,8,14948.0
2003.0,NULL,Medium,NULL,0,1,6,6,6,73392.0
2003.0,NULL,Medium,NULL,1,1,4,4,4,37360.0
2003.0,Ordnance and Missiles,Small,0,0,0,80,80,113,-73789.0
2003.0,Ordnance and Missiles,Small,0,0,1,242,242,380,4916032.0
2003.0,Ordnance and Missiles,Small,0,1,1,1828,1885,7328,3329747551.0
2003.0,Ordnance and Missiles,Small,1,0,1,1,1,1,33710.0
2003.0,Ordnance and Missiles,Small,NULL,0,0,2,2,0,0.0
2003.0,Ordnance and Missiles,Large,0,0,1,1,1,1,131665.0
2003.0,Ordnance and Missiles,Large,0,1,1,76,84,5207,15701113400.0
2003.0,Ordnance and Missiles,Medium,0,0,0,7,7,9,19725.0
2003.0,Ordnance and Missiles,Medium,0,0,1,16,16,21,381819.0
2003.0,Ordnance and Missiles,Medium,0,1,1,103,104,424,280115494.0
2003.0,Ordnance and Missiles,Medium,1,0,0,4,4,4,66770.0
2003.0,Ordnance and Missiles,Medium,1,0,1,6,7,8,258396.0
2003.0,Ordnance and Missiles,Medium,1,1,1,73,74,203,177672525.0
2003.0,Ordnance and Missiles,Medium,NULL,0,0,2,2,0,0.0
2003.0,Ordnance and Missiles,NULL,NULL,NULL,NULL,4,4,49,102872800.0
2003.0,Other Products,Small,0,0,0,630,632,938,-1144345.0
2003.0,Other Products,Small,0,0,1,1796,1806,3256,44148979.0
2003.0,Other Products,Small,0,1,1,4287,4730,35664,8268652516.0
2003.0,Other Products,Small,1,0,0,1,1,1,4764.0
2003.0,Other Products,Small,1,0,1,1,1,2,12829.0
2003.0,Other Products,Small,1,1,1,4,4,9,2532380.0
2003.0,Other Products,Small,NULL,0,0,80,80,2,9624.0
2003.0,Other Products,Small,NULL,1,1,9,9,0,0.0
2003.0,Other Products,Large,0,0,0,2,3,50,295567.0
2003.0,Other Products,Large,0,0,1,2,2,3,188799.0
2003.0,Other Products,Large,0,1,1,132,151,25730,7100232916.0
2003.0,Other Products,Large,1,1,1,12,13,59,1527726528.0
2003.0,Other Products,Medium,0,0,0,75,75,106,-1135978.0
2003.0,Other Products,Medium,0,0,1,128,128,188,2995582.0
2003.0,Other Products,Medium,0,1,1,442,468,10186,2356657708.0
2003.0,Other Products,Medium,1,0,0,16,16,21,60675.0
2003.0,Other Products,Medium,1,0,1,76,76,87,2650773.0
2003.0,Other Products,Medium,1,1,1,360,360,2240,1451299735.0
2003.0,Other Products,Medium,NULL,0,0,18,18,3,17711.0
2003.0,Other Products,Medium,NULL,0,1,1,1,1,18084.0
2003.0,Other Products,Medium,NULL,1,1,2,2,6,78845.0
2003.0,Other Products,NULL,NULL,NULL,NULL,2,2,10,2656170.0
2003.0,Other Products,Unlabeled Vendor,1,1,1,1,1,18,11873227.0
2003.0,Other R&D and Knowledge Based,Small,0,0,0,623,624,1085,1481667.0
2003.0,Other R&D and Knowledge Based,Small,0,0,1,1447,1448,2676,29426445.0
2003.0,Other R&D and Knowledge Based,Small,0,1,1,5209,5424,33108,9930182826.0
2003.0,Other R&D and Knowledge Based,Small,1,0,0,1,1,1,0.0
2003.0,Other R&D and Knowledge Based,Small,1,1,1,2,2,7,1794226.0
2003.0,Other R&D and Knowledge Based,Small,NULL,0,0,7,7,0,0.0
2003.0,Other R&D and Knowledge Based,Large,0,0,1,1,1,5,451690.0
2003.0,Other R&D and Knowledge Based,Large,0,1,1,151,162,20256,12313280759.0
2003.0,Other R&D and Knowledge Based,Large,1,1,1,2,2,11,149750.0
2003.0,Other R&D and Knowledge Based,Medium,0,0,0,107,109,171,446165.0
2003.0,Other R&D and Knowledge Based,Medium,0,0,1,262,270,428,12539055.0
2003.0,Other R&D and Knowledge Based,Medium,0,1,1,898,991,5630,2621799170.0
2003.0,Other R&D and Knowledge Based,Medium,1,0,0,17,17,31,173286.0
2003.0,Other R&D and Knowledge Based,Medium,1,0,1,65,65,141,2553076.0
2003.0,Other R&D and Knowledge Based,Medium,1,1,1,312,312,1486,162957715.0
2003.0,Other R&D and Knowledge Based,Medium,NULL,0,0,13,13,3,21351.0
2003.0,Other R&D and Knowledge Based,Medium,NULL,0,1,2,2,2,34328.0
2003.0,Other R&D and Knowledge Based,Medium,NULL,1,1,2,2,1,20446.0
2003.0,Other R&D and Knowledge Based,NULL,NULL,NULL,NULL,4,4,5,5961386.0
2003.0,Other R&D and Knowledge Based,Unlabeled Vendor,1,1,1,2,2,2,1814280.0
2003.0,Other Services,Small,0,0,0,508,508,981,2056047.0
2003.0,Other Services,Small,0,0,1,1198,1207,2536,25947955.0
2003.0,Other Services,Small,0,1,1,2730,2946,12670,2756556439.0
2003.0,Other Services,Small,1,0,0,1,1,2,0.0
2003.0,Other Services,Small,1,1,1,3,3,4,92145.0
2003.0,Other Services,Small,NULL,0,0,29,29,2,0.0
2003.0,Other Services,Small,NULL,0,1,1,1,1,6949.0
2003.0,Other Services,Small,NULL,1,1,6,6,0,0.0
2003.0,Other Services,Large,0,0,0,2,2,3,-8330174.0
2003.0,Other Services,Large,0,0,1,2,3,9,417433.0
2003.0,Other Services,Large,0,1,1,94,97,5018,12713339424.0
2003.0,Other Services,Large,1,1,1,2,3,5,130253.0
2003.0,Other Services,Medium,0,0,0,90,90,161,-1829931.0
2003.0,Other Services,Medium,0,0,1,221,223,561,5410563.0
2003.0,Other Services,Medium,0,1,1,401,415,3190,5118751763.0
2003.0,Other Services,Medium,1,0,0,12,12,25,62796.0
2003.0,Other Services,Medium,1,0,1,77,77,227,2497211.0
2003.0,Other Services,Medium,1,1,1,511,511,1962,889305630.0
2003.0,Other Services,Medium,NULL,0,0,16,16,0,0.0
2003.0,Other Services,Medium,NULL,0,1,3,3,18,99402.0
2003.0,Other Services,Medium,NULL,1,1,6,6,1,0.0
2003.0,Other Services,Unlabeled Vendor,0,0,0,1,1,1,-1210700.0
2003.0,Other Services,Unlabeled Vendor,1,1,1,1,1,1,44242.0
2003.0,Ships & Submarines,Small,0,0,0,71,71,90,-50067.0
2003.0,Ships & Submarines,Small,0,0,1,345,346,519,8649813.0
2003.0,Ships & Submarines,Small,0,1,1,1908,2008,14328,3152965626.0
2003.0,Ships & Submarines,Small,NULL,0,0,3,3,0,0.0
2003.0,Ships & Submarines,Large,0,0,0,1,1,1,50033.0
2003.0,Ships & Submarines,Large,0,0,1,1,3,9,1297554.0
2003.0,Ships & Submarines,Large,0,1,1,82,89,6802,13377317717.0
2003.0,Ships & Submarines,Large,1,1,1,3,4,402,87721044.0
2003.0,Ships & Submarines,Medium,0,0,0,12,12,13,-15877.0
2003.0,Ships & Submarines,Medium,0,0,1,24,24,30,815586.0
2003.0,Ships & Submarines,Medium,0,1,1,134,144,1368,361007341.0
2003.0,Ships & Submarines,Medium,1,0,0,2,2,2,4203.0
2003.0,Ships & Submarines,Medium,1,0,1,19,19,25,1237537.0
2003.0,Ships & Submarines,Medium,1,1,1,169,171,726,144366619.0
2003.0,Ships & Submarines,Medium,NULL,0,0,1,1,0,0.0
2003.0,Ships & Submarines,NULL,NULL,NULL,NULL,2,2,29,2076507.0
2003.0,Space Systems,Small,0,0,0,1,1,1,3488.0
2003.0,Space Systems,Small,0,0,1,8,8,8,114703.0
2003.0,Space Systems,Small,0,1,1,297,298,1053,1124014340.0
2003.0,Space Systems,Large,0,1,1,33,33,1797,5510712247.0
2003.0,Space Systems,Medium,0,1,1,22,23,81,36700380.0
2003.0,Space Systems,Medium,1,1,1,4,4,6,615148.0
2004.0,Aircraft,Small,0,0,0,267,267,518,620230.0
2004.0,Aircraft,Small,0,0,1,466,476,1095,56327884.0
2004.0,Aircraft,Small,0,1,1,3330,3578,24966,6199591250.0
2004.0,Aircraft,Small,1,1,1,3,3,6,306441.0
2004.0,Aircraft,Small,NULL,0,0,19,19,0,0.0
2004.0,Aircraft,Small,NULL,0,1,2,3,14,1642856.0
2004.0,Aircraft,Small,NULL,1,1,4,4,0,0.0
2004.0,Aircraft,Large,0,1,1,105,145,22353,55035803280.0
2004.0,Aircraft,Large,1,0,1,1,2,7,203457.0
2004.0,Aircraft,Large,1,1,1,1,1,1,97971.0
2004.0,Aircraft,Medium,0,0,0,16,16,22,59885.0
2004.0,Aircraft,Medium,0,0,1,25,25,29,620466.0
2004.0,Aircraft,Medium,0,1,1,171,183,1336,850589420.0
2004.0,Aircraft,Medium,1,0,0,4,4,6,8505.0
2004.0,Aircraft,Medium,1,0,1,26,26,32,796525.0
2004.0,Aircraft,Medium,1,1,1,122,122,515,150258023.0
2004.0,Aircraft,Medium,NULL,0,0,9,9,0,0.0
2004.0,Aircraft,Medium,NULL,1,1,1,1,0,0.0
2004.0,Aircraft,NULL,NULL,NULL,NULL,4,4,63,33302340.0
2004.0,Aircraft,Unlabeled Vendor,1,0,0,1,1,1,3436.0
2004.0,"Electronics, Comms, & Sensors",Small,0,0,0,968,969,1322,3589711.0
2004.0,"Electronics, Comms, & Sensors",Small,0,0,1,2965,2987,5534,69361791.0
2004.0,"Electronics, Comms, & Sensors",Small,0,1,1,8000,8664,74107,14472475590.0
2004.0,"Electronics, Comms, & Sensors",Small,1,0,0,1,1,1,4975.0
2004.0,"Electronics, Comms, & Sensors",Small,1,0,1,11,11,43,242783.0
2004.0,"Electronics, Comms, & Sensors",Small,1,1,1,13,13,48,13013772.0
2004.0,"Electronics, Comms, & Sensors",Small,NULL,0,0,41,41,0,0.0
2004.0,"Electronics, Comms, & Sensors",Small,NULL,0,1,2,2,0,0.0
2004.0,"Electronics, Comms, & Sensors",Small,NULL,1,1,4,4,1,8487.0
2004.0,"Electronics, Comms, & Sensors",Large,0,0,0,1,1,1,0.0
2004.0,"Electronics, Comms, & Sensors",Large,0,0,1,3,4,4,219922.0
2004.0,"Electronics, Comms, & Sensors",Large,0,1,1,153,238,69519,32022763520.0
2004.0,"Electronics, Comms, & Sensors",Large,1,1,1,5,5,71,12295592.0
2004.0,"Electronics, Comms, & Sensors",Medium,0,0,0,88,88,114,-125162.0
2004.0,"Electronics, Comms, & Sensors",Medium,0,0,1,221,224,327,4323359.0
2004.0,"Electronics, Comms, & Sensors",Medium,0,1,1,531,545,3814,1406038933.0
2004.0,"Electronics, Comms, & Sensors",Medium,1,0,0,118,118,153,283813.0
2004.0,"Electronics, Comms, & Sensors",Medium,1,0,1,223,223,374,5154511.0
2004.0,"Electronics, Comms, & Sensors",Medium,1,1,1,482,485,1722,554445887.0
2004.0,"Electronics, Comms, & Sensors",Medium,NULL,0,0,2,2,0,0.0
2004.0,"Electronics, Comms, & Sensors",Medium,NULL,0,1,1,1,0,0.0
2004.0,"Electronics, Comms, & Sensors",NULL,NULL,NULL,NULL,7,7,29,9560912.0
2004.0,"Electronics, Comms, & Sensors",Unlabeled Vendor,1,1,1,1,1,5,194703.0
2004.0,Facilities and Construction,Small,0,0,0,2801,2804,4536,-11447167.0
2004.0,Facilities and Construction,Small,0,0,1,8319,8359,18299,178407566.0
2004.0,Facilities and Construction,Small,0,1,1,13380,14456,137712,23157088726.0
2004.0,Facilities and Construction,Small,1,0,0,3,3,4,9888.0
2004.0,Facilities and Construction,Small,1,0,1,11,10,56,547927.0
2004.0,Facilities and Construction,Small,1,1,1,20,20,460,61060835.0
2004.0,Facilities and Construction,Small,NULL,0,0,127,127,1,4164.0
2004.0,Facilities and Construction,Small,NULL,0,1,3,3,6,75630.0
2004.0,Facilities and Construction,Small,NULL,1,1,35,35,1,12726.0
2004.0,Facilities and Construction,Large,0,0,0,2,2,3,150801.0
2004.0,Facilities and Construction,Large,0,0,1,5,6,14,344105.0
2004.0,Facilities and Construction,Large,0,1,1,177,304,20342,11219706941.0
2004.0,Facilities and Construction,Large,1,1,1,10,10,12251,482954659.0
2004.0,Facilities and Construction,Medium,0,0,0,310,311,494,475546.0
2004.0,Facilities and Construction,Medium,0,0,1,569,583,1422,17058685.0
2004.0,Facilities and Construction,Medium,0,1,1,1767,1852,17167,6933975462.0
2004.0,Facilities and Construction,Medium,1,0,0,430,430,768,874008.0
