CSIScontractID,PrimeAwardIDVPIID,PrimeAwardPIID,PrimeAwardFederalAwardID,PrimeFiscalYear,MinOfPrimeAwardDateSigned,MaxOfPrimeAwardDateSigned,SubawardAmount
63009301,SPM2DV11D0600,SY80,,2016,2015-11-20,2015-11-20,119619.3436
27395806,,SPE7L514M0133,,2014,2013-11-05,2013-11-05,41853.5898
63008437,,SPE4A616V5817,,2016,2016-01-19,2016-01-19,58890.0000
25867179,N0025311D0003,0040,,2013,2013-05-15,2013-05-15,25058.5000
2139286,,H9224312P0139,,2012,2012-02-07,2012-02-07,73051.0000
26300173,W52P1J11D0070,0007,,2013,2013-04-04,2013-04-04,1356323.8750
24564181,W56HZV10G0003,0010,,2012,2012-08-02,2012-09-27,15872675.5784
25881176,N6247012D7004,JU02,,2013,2013-08-01,2013-09-26,8710237.6904
3262850,,N0038311PF278,,2011,2011-05-23,2011-05-23,47770.8984
5442218,,TPDCFP12C0021,,2012,2012-09-28,2012-09-28,25679586.0000
24794829,W912DW11D1002,0030,,2013,2013-06-24,2013-06-24,264700.0000
60379489,N3943014D1500,0009,,2015,2015-09-14,2015-09-14,6684822.0000
18851663,N0018910DZ042,0004,,2011,2011-09-30,2011-09-30,87393.6484
2526756,,HSFE5012D0244,,2013,2012-10-02,2012-11-06,161783.3984
9800604,EPS60701,0117,,2012,2012-02-29,2012-09-24,227884.3906
26333314,W91QUZ07D0002,ZW01,,2014,2014-03-04,2014-03-04,6460704.0000
19012466,N4008008D0306,0652,,2012,2012-07-26,2012-07-26,44691.0000
26063679,SPM2DV11D8202,C225,,2013,2012-12-13,2012-12-13,50324.3601
10397518,GS00T03AHD0002,GST0711BG0009,,2011,2011-04-05,2011-04-05,32109.0000
26368677,,W911QX13C0052,,2014,2014-02-28,2014-06-23,4120031.0000
7977889,,W56HZV12C0432,,2012,2012-09-27,2012-09-27,80280.0000
27483453,FA480110D0001,0256,,2014,2014-06-06,2014-06-06,161665.9063
25439981,,SPM7MC13M1612,,2013,2012-12-07,2012-12-07,63650.0000
61763797,SPM4A111G0006,EPDF,,2015,2015-07-27,2015-07-27,354496.1189
27258123,,SPE4A414VK919,,2014,2014-08-13,2014-08-13,31473.0000
63009514,SS001060082,0030,,2016,2015-12-22,2015-12-22,549800.0000
19012300,N4008008D0306,0482,,2011,2011-05-23,2011-06-02,222880.0000
28003913,SPM2DV11D2002,HK92,,2014,2014-08-26,2014-08-26,40823.1402
62603514,,SPE7M115M1498,,2015,2014-11-14,2014-11-14,106162.0000
61584509,GS35F0785J,DEDT0008673,,2015,2014-12-31,2014-12-31,76045.7813
22287174,SPM50002D0122,FGV8,,2011,2011-03-10,2011-03-10,37919.0000
63011189,N6247016D9000,WE09,,2016,2016-03-23,2016-03-23,53790.0000
25599927,AG7604B130002,AG7604K130026,,2014,2014-06-02,2014-06-02,16032.6699
24799656,W912DY10D0051,0013,,2013,2012-10-03,2013-04-16,1256494.5957
22287454,SPM50002D0122,FRH7,,2011,2011-08-31,2011-08-31,52884.0000
28267041,W900KK11D0003,0007,,2014,2014-09-05,2014-09-05,514104.7539
10104293,FA877104D0003,RC49,,2011,2011-07-15,2011-07-15,49105.0000
27850809,N4008014D0353,0062,,2014,2014-09-30,2014-09-30,61153.0000
7977749,,W56HZV12C0198,,2008,2008-05-23,2008-09-19,8272283.3712
18272062,HDTRA111D0004,0002,,2014,2014-01-31,2014-03-31,21751754.3438
63008370,SPM2DV11D0708,BJ40,,2016,2015-10-07,2015-10-07,172667.0468
5281878,,SPRMM112CWB66,,2013,2012-10-03,2012-10-03,58744.0000
25081122,,AID623C1300003,,2015,2014-11-05,2014-11-05,466218.0000
3542083,,N6600112C0137,,2012,2012-09-28,2012-09-28,538705.0000
24726857,W9127807D0043,0001,,2011,2011-09-08,2011-09-23,5956580.0000
62896908,DABL0103A1006,VC34,,2015,2015-04-29,2015-04-29,86800.0000
10084194,FA852711D0011,1003,,2012,2012-03-20,2012-04-05,127674.0000
27973790,SPM2DV11D0203,AD95,,2014,2014-01-23,2014-01-23,44605.7298
24689583,W9124711D0010,2B03,,2012,2011-10-12,2012-09-06,3999127.2263
24700430,W9124D08D0045,0423,,2011,2011-01-06,2011-01-06,363524.0781
63010490,HSCG5014DPSL006,HSCG8716JPJT302,,2016,2016-03-29,2016-03-29,87780.3984
3453890,,N6247312C1423,,2013,2012-10-04,2012-12-19,163987.0000
60905790,W9126015D0002,1539,,2015,2015-09-10,2015-09-10,640077.0000
4871280,,SPM7L412V2080,,2011,2011-08-10,2011-08-10,42279.6016
9764441,DTFH7010D00016,DTFH7010D00016T12009,,2012,2012-06-18,2012-06-18,28580.0000
21379590,SPM20005D6552,Z350,,2011,2011-08-18,2011-08-18,32724.8102
28082341,SPM2DV11D1008,ER50,,2014,2014-03-28,2014-03-28,30346.2897
27669886,FA441814D0002,0002,,2014,2014-05-29,2014-05-29,80397.7422
28234782,W9127814D0013,0001,,2014,2014-04-18,2014-06-02,835865.7344
19372110,N6600111D0002,0008,,2011,2011-08-01,2011-08-03,107710.9199
7990283,,W5J9CQ12C0017,,2014,2014-06-25,2014-06-25,261721.0000
63008683,,SPE4A416V7864,,2016,2016-03-29,2016-03-29,55566.0000
62232768,,N0001415C0124,,2015,2015-04-17,2015-04-17,149000.0000
4690688,,SPM5L212M0103,,2012,2011-10-21,2011-10-21,78000.0000
4847828,,SPM7L311C0203,,2011,2011-04-20,2011-04-20,547075.1875
2550807,,HSHQDC11C00024,,2011,2011-03-10,2011-03-10,28250.0000
22781222,SPRPA111G001Y,Y8C0,,2012,2011-10-28,2011-11-16,1186277.0000
25801552,H9225409D0001,0772,,2013,2013-02-28,2013-02-28,4702175.0000
2269425,,HHSM500201200017C,,2015,2014-10-20,2014-10-20,500000.0000
25463448,,SPRMM113PWK48,,2014,2014-06-11,2014-06-11,30652.4199
25559489,,W900KK13C0036,,2013,2013-04-25,2013-04-25,216438.0000
3064749,,N0016711C0004,,2011,2011-04-27,2011-05-23,220068.0000
19182975,N6247310D5406,0004,,2014,2013-10-11,2014-06-18,28013064.2816
19343593,N6523612D4120,0014,,2012,2012-09-13,2012-09-13,31482.4004
19073417,N5523611D0011,0150,,2012,2012-09-24,2012-09-24,34888.0000
9963361,FA251708D5000,5018,,2011,2010-10-04,2010-10-04,76691.2266
60355273,W56KGY15D0007,0003,,2015,2015-07-29,2015-07-29,5884983.0000
24715279,W9126006D0005,1210,,2012,2012-09-20,2012-09-20,147519.0195
3771222,,SAQMMA12C0210,,2012,2012-09-27,2012-09-27,443050.8750
62569406,,SPE7L315M8213,,2015,2015-08-25,2015-08-25,39515.6992
8570689,,W91GDW11P4055,,2011,2011-06-10,2011-06-10,458600.0000
25664715,FA865011D5400,0004,,2013,2013-06-17,2013-06-17,403264.7031
62307560,,NNK15LB20C,,2015,2015-09-30,2015-09-30,177882.0000
24504141,W15P7T07DH001,0438,,2012,2012-05-30,2012-05-30,64152.3418
27903978,SPM2DV11D8003,K063,,2014,2014-06-16,2014-06-16,25811.1992
5288048,,SPRPA112CY058,,2012,2012-09-11,2012-09-12,79224.0000
22348206,SPM50004DBP10,BGC2,,2010,2010-08-31,2010-08-31,84011.6719
18285193,HHSA290201000024I,HHSA29032002T,,2012,2012-02-13,2012-03-01,533268.0000
26315038,W9127810D0044,0241,,2014,2013-10-22,2013-10-22,3477820.0000
2217067,,HHSF223201210130C,,2012,2012-08-31,2012-08-31,139476.0000
10000098,FA480110D0001,0100,,2011,2011-08-09,2011-08-09,15687.8496
24349948,VA101F12D0007,VA101F12J0093,,2012,2012-05-21,2012-06-11,37764.1499
4553255,,SPM4A711C0672,,2012,2011-12-22,2011-12-22,140800.0000
60358004,N0018915DZ027,0004,,2015,2015-08-27,2015-08-27,378033.6016
19073329,N5523611D0011,0060,,2012,2012-03-01,2012-03-01,27539.0000
15506273,GS10F0466N,TFMSHQ12K0101,,2013,2012-12-19,2012-12-19,34375.0000
27837262,N0003911D0033,5179,,2014,2014-01-17,2014-01-17,2055217.0742
18090689,GS35F5192G,HQ003412F0153,,2012,2012-06-14,2012-06-14,33750.0000
25573490,,W912ER13C0016,,2014,2014-06-19,2014-06-19,17088708.0000
62135365,SPM2DV11D9001,J763,,2015,2015-01-09,2015-01-09,26250.0000
26382225,GS06F0656Z,HC104713F4073,,2013,2013-09-30,2013-09-30,122271.8984
2958080,,N0001412C0339,,2013,2012-10-31,2012-10-31,75000.0000
60727021,W58RGZ12D0089,0534,,2015,2015-09-24,2015-09-24,619464.0000
8348851,,W912HQ12C0033,,2015,2015-02-05,2015-02-05,52000.0000
60442363,FA461014D0002,0052,,2015,2015-07-23,2015-07-23,153720.0000
19141161,N6247011D8012,WE34,,2012,2012-02-29,2012-02-29,19476.0000
26206977,SPRPA111G001Y,GB7Q,,2014,2013-10-05,2013-10-05,1803837.7658
8244976,,W9127811C0016,,2011,2011-07-26,2011-09-22,24323803.0000
26379598,FA877104D0003,MG32,,2014,2013-11-25,2013-11-25,29354.0000
62246445,,N0017415C0009,,2015,2015-08-11,2015-08-11,4328255.1018
28094568,SPM2DV11D8003,K189,,2014,2014-07-16,2014-07-16,247366.3125
25266174,,NNA13AB88C,,2014,2013-11-01,2014-09-29,187358127.3575
26068230,SPM2DV11D9200,B614,,2013,2012-12-07,2012-12-07,44410.3799
893614,,DJFA1C103012,,2011,2011-03-15,2011-03-15,295717.8125
27505456,,W912DR14C0005,,2014,2013-11-20,2014-03-12,19164945.0000
10039873,FA703711D0003,0034,,2013,2012-11-30,2013-07-15,1557043.8771
24797731,W912DY08D0024,0016,,2013,2012-11-01,2013-08-16,448758.0000
24791609,W912DR11D0020,0001,,2013,2013-01-01,2013-01-01,803144.0000
26162970,SPM50004DBP10,BWL1,,2012,2012-09-29,2012-09-29,47124.0000
24700560,W9124D08D0045,0553,,2012,2012-04-24,2012-04-27,330939.9883
27409399,,SPM7L414V0007,,2014,2013-10-08,2013-10-08,114035.2500
60437390,FA850113D0001,0047,,2015,2015-08-03,2015-08-03,131509.0000
18169725,H9222206D0007,0116,,2012,2012-04-04,2012-04-04,28827.0000
26064484,SPM2DV11D8202,E928,,2013,2013-09-05,2013-09-06,57518.8795
28057822,SPM2DV11D9001,F165,,2014,2014-01-30,2014-01-30,32685.0993
16637219,GS23F8167H,DJFA2G0823001,,2012,2011-11-15,2011-11-15,2637956.1875
27877473,SPM2DV11D0704,BV36,,2014,2014-08-19,2014-08-19,42496.6098
24595568,W81XWH08D0028,0021,,2011,2011-09-26,2011-09-26,267032.0000
22348583,SPM50004DBP10,BMR8,,2011,2011-08-31,2011-08-31,31375.0000
402618,,AID617C1200001,,2012,2011-12-14,2011-12-14,2471595.0000
19354177,N6554012D0007,0004,,2012,2012-09-03,2012-09-16,1968949.7578
25260044,,N6600113C3001,,2013,2012-11-05,2013-02-08,990017.0000
19343625,N6523612D4123,0004,,2012,2012-09-26,2012-09-26,9959153.0000
10356384,GS00F0026M,HHSM500201200007G,,2012,2012-01-18,2012-05-21,10474586.0000
28105224,SPM2DV11D8003,F922,,2014,2014-02-20,2014-02-20,31810.7297
25889252,N6600112D0036,0071,,2014,2013-10-24,2014-07-24,2553927.2418
5271738,,SPRDL112C0091,,2012,2012-03-08,2012-03-08,254775.0000
25889249,N6600112D0036,0052,,2013,2013-08-26,2013-08-26,1409205.5000
27616077,DTFH6812D00013,DTFH6812D00013T13019,,2014,2013-11-22,2013-11-22,122770.0000
62731438,N6833515G0008,THA3,,2015,2015-06-19,2015-06-19,525093.7890
27803188,N0025311D0003,0062,,2014,2014-07-11,2014-07-11,54234.0000
18806149,N0017811D6490,MUT1,,2012,2012-09-26,2012-09-26,525338.9430
22287392,SPM50002D0122,FQF8,,2011,2011-07-14,2011-07-14,261858.0000
26411691,SPM2DV11D7020,AY78,,2013,2013-09-25,2013-09-25,31204.3104
27908489,SPM2DV11D9200,ET01,,2014,2014-02-13,2014-02-13,30177.0900
9652123,DJMS10D0266,DJMS11NPST0314,,2011,2011-07-14,2011-07-14,27014.8008
26433710,W912DY13D0018,CK21,,2014,2013-10-17,2013-10-17,49000.0000
27534999,,W9126G14P0244,,2015,2014-10-24,2014-10-24,106413.0000
4854261,,SPM7L312M6107,,2012,2012-07-31,2012-07-31,184800.0000
24816365,W912HN07D0019,0085,,2010,2010-09-24,2010-09-24,29903.8398
28079028,SPM2DV11D0700,B365,,2014,2014-01-10,2014-01-10,50326.9406
27342230,,SPE4A614M7693,,2014,2014-01-27,2014-01-27,26865.2793
61331572,SPM2DV11D7006,B026,,2015,2015-09-01,2015-09-01,27923.6309
24581182,W58RGZ11D0342,0002,,2013,2013-02-07,2013-02-07,26418.0000
2334514,,HHSP23320110016YC,,2011,2011-09-30,2011-09-30,346942.0000
21308626,SPM20005D6223,A018,,2011,2010-10-08,2010-10-08,106085.5234
63011003,SPE4A615D6829,0004,,2016,2016-02-09,2016-02-09,125892.0000
21346657,SPM20005D6402,X485,,2012,2012-06-01,2012-06-01,64453.3086
26326449,W912P809D0014,0059,,2013,2013-01-30,2013-06-14,926189.8282
60374930,W912DQ14D1001,0007,,2015,2015-09-22,2015-09-22,65000.0000
60383930,N4008514D9114,0010,,2015,2015-02-24,2015-02-24,42650.0000
28000395,SPM2DV11D0704,BL77,,2014,2014-05-01,2014-05-01,38971.7403
26376603,FA252113D0005,0028,,2013,2013-09-25,2013-09-25,10591.0000
24632508,W911RZ06D0020,5P16,,2011,2011-05-05,2011-05-05,35945.0000
26315036,W9127810D0044,0236,,2013,2013-08-09,2013-08-09,4532546.8125
1217739,,FA255012C8008,,2012,2012-06-01,2012-06-01,3481569.0000
26396675,N6274213D0004,0002,,2014,2013-12-17,2013-12-17,106487.0000
25397459,,SPM7L313M0820,,2013,2012-11-28,2012-11-28,37825.5703
2326025,,HHSO100201100062P,,2012,2012-07-10,2012-07-23,50000.0000
28149943,W91QUZ06D0019,2T03,,2014,2013-11-27,2013-11-27,1880000.0000
27623832,FA480114D0007,0006,,2014,2014-07-10,2014-07-10,1853792.0000
24506156,W15P7T10DA804,0005,,2013,2013-02-05,2013-06-07,262437.2969
28456345,FA487712DA001,0007,,2015,2014-11-03,2014-11-03,574650.0000
25652065,EDED07CO0042,EDED07CO0042TO31,,2013,2013-09-27,2013-09-27,153014.5938
27858886,N6554013D0008,0009,,2015,2014-10-17,2014-10-17,879619.0000
61301937,,AID611C1500002,,2015,2015-09-28,2015-09-28,508139.2968
18687453,N0002412D6402,0001,,2012,2012-05-16,2012-05-16,30000.0000
27396348,,W912EF14C0003,,2014,2014-03-03,2014-03-03,156473.0000
9803120,EPW06004,0085,,2014,2014-05-14,2014-05-14,31179.0000
3682392,,NNK12EA58C,,2012,2012-08-23,2012-08-23,673900.0000
19042501,N4008510D3335,0001,,2011,2011-09-02,2011-09-02,90358.0000
28518194,SPM2DV11D8203,C930,,2014,2014-05-09,2014-05-09,23232.5391
2841844,,INR11PC10003,,2012,2011-12-07,2012-08-20,1549347.0000
60709012,FA860111D0009,0482,,2015,2015-05-13,2015-05-13,93700.0000
18491338,HSTS0212DTTC221,HSTS0212JTTC221,,2012,2012-06-05,2012-08-22,8998398.2500
25804866,HC102812D0024,0011,,2013,2013-05-15,2013-09-25,197746.1006
25257167,,N6247313C1002,,2013,2013-04-23,2013-04-29,321087.6563
25139445,,EDIES13C0056,,2013,2013-09-29,2013-09-29,15209431.8125
27138626,,NNG14FC03C,,2014,2013-10-28,2014-09-09,85471206.9924
28223547,W31P4Q09A0021,0009,,2014,2014-08-05,2014-08-05,37303411.3947
26431495,W9124D08D0045,0660,,2014,2013-10-10,2013-10-10,734246.0000
62323230,GS35F0265X,OASCIPD150001,,2015,2014-11-07,2014-11-07,2718974.0000
27810845,N6600113D0073,0002,,2014,2014-09-18,2014-09-18,1758023.8750
60399906,FA865015D4056,0017,,2015,2015-08-27,2015-08-27,340731.1875
26048778,SPM2DV11D2004,B600,,2013,2013-03-22,2013-03-22,54073.3008
21378287,SPM20005D6552,V606,,2011,2011-01-06,2011-01-06,147139.3521
26369507,,W911SR13C0063,,2014,2013-10-25,2013-10-25,65134.9707
19457346,N6945009D1274,0008,,2012,2011-10-05,2012-05-14,21622933.8944
63010161,FA860111D0009,0591,,2016,2016-06-09,2016-06-09,400000.0000
24689583,W9124711D0010,2B03,,2015,2014-10-02,2014-10-02,131606.4063
4870961,,SPM7L412V1243,,2012,2011-12-06,2011-12-06,27243.3594
24702434,W9124D11D0036,0126,,2012,2012-06-13,2012-06-13,35259.1992
28048190,SPM2DV11D2007,DM02,,2014,2014-09-20,2014-09-20,47038.7500
62034774,GS35F0265X,HHSP233201500220G,,2015,2015-06-17,2015-06-17,38600.0000
26046033,SPM2DV11D1008,X969,,2013,2013-01-11,2013-01-11,51058.0000
9980080,FA441808D0002,4078,,2012,2011-11-28,2011-11-28,177625.0000
60416946,W91CRB11D0002,0027,,2015,2015-02-12,2015-02-12,10115927.7188
18851596,N0018910DZ028,2008,,2013,2012-11-06,2012-11-06,510083.0000
62907442,GS00Q14OADU102,W52P1J15F0024,,2015,2015-04-30,2015-04-30,36898291.5469
25224504,,N0001913C0013,,2014,2013-10-01,2014-05-22,1786917.4415
401216,,AID596C1200001,,2012,2011-10-19,2011-10-19,785188.5390
10103708,FA877104D0003,C9B5,,2012,2012-01-18,2012-01-18,2196811.0000
63011329,SPM2DV11D1046,E374,,2016,2016-04-28,2016-04-28,61692.0000
25557111,,W58RGZ13C0029,,2013,2013-02-28,2013-02-28,52000.0000
28280039,W15P7T09DM615,KZ01,,2014,2014-08-28,2014-09-26,583914.9161
22348559,SPM50004DBP10,BML6,,2011,2011-08-02,2011-08-02,30730.0000
28489991,N6600112D0048,0023,,2014,2014-07-31,2014-08-18,219997.5000
3671191,,NNG12PH43C,,2012,2011-11-29,2011-11-29,1011273.0000
60611980,FA447910D0003,0211,,2015,2015-09-01,2015-09-01,52358.0000
19577078,NNG07DA49B,DJFA2D201264,,2012,2012-03-21,2012-03-21,2083765.8750
2756555,,INM10PC00116,,2011,2011-01-21,2011-01-21,396250.0000
22843938,TIRNO09D00022,TIRNO09D000220003,,2009,2009-09-01,2009-09-01,214484.7344
3746603,,SAF20011M2378,,2011,2011-05-02,2011-05-02,76946.8438
63010544,N4425514D9000,0262,,2016,2016-04-05,2016-04-05,111984.0000
24739697,W9127S11D6007,DS01,,2013,2013-03-08,2013-03-08,25328.6504
26368847,,W911QY13C0103,,2013,2013-09-13,2013-09-13,87360.0000
24604460,W9113M07D0006,0067,,2013,2013-06-21,2013-06-21,247408.5625
25887700,N6523612D4113,0023,,2013,2012-11-06,2012-11-06,269225.6563
62029167,HHSN292201000010I,HHSN29200649,,2015,2015-03-10,2015-03-10,43375.0000
9841217,F0960303D0001,0494,,2014,2014-06-13,2014-06-13,42100.0000
63010596,N4008014D0352,0426,,2016,2016-02-08,2016-02-08,52504.0000
24799654,W912DY10D0051,0011,,2015,2014-10-13,2014-10-13,41952.0000
10103685,FA877104D0003,C987,,2011,2011-09-27,2011-09-27,116797.0000
27858827,N6523613D2800,0041,,2014,2014-07-28,2014-07-28,167535.3496
8055989,,W911KF12C0013,,2012,2012-07-10,2012-07-10,631051.1876
61827490,GS23F0105K,FA881015F0003,,2015,2014-11-09,2014-11-09,249398.0000
60335412,FA810115D0002,0001,,2015,2015-06-25,2015-06-25,4927621.0000
62750587,FA873214D0005,UW01,,2015,2015-09-28,2015-09-28,84789.5390
60361527,W9128F12D0011,0004,,2015,2015-05-14,2015-05-14,2015682.2813
63011334,SPM2DV11D1047,B043,,2016,2015-10-14,2015-10-14,95358.7188
19337310,N6523608D6805,0836,,2012,2012-09-21,2012-09-21,98480.0000
2326037,,HHSO100201200002I,,2014,2013-12-06,2013-12-06,36249510.0000
26206852,SPRPA111G001Y,5324,,2013,2013-08-29,2013-08-29,119880.0000
27664953,DTFH6112D00017,5010,,2014,2014-09-05,2014-09-05,440870.0000
60464231,N6258311D0515,0084,,2015,2015-04-02,2015-04-02,96200.0000
19140935,N6247010D3011,0027,,2012,2012-01-27,2012-01-27,676166.0000
21458594,SPM2DV11D1008,AJ98,,2012,2012-09-10,2012-09-10,28165.1705
8568989,,W91CRB11C0052,,2011,2011-06-28,2011-06-28,192045.0000
18801232,N0017804D4077,EHP7,,2010,2010-09-24,2010-09-24,20158966.5000
2212922,,HHSF223201000059C,,2011,2010-11-02,2010-12-21,494283.0000
4871851,,SPM7L412V3717,,2012,2012-03-02,2012-03-02,35628.5391
26039338,SPM2DV11D0200,A738,,2013,2013-04-22,2013-04-22,27831.1498
26398312,NNG07DA18B,N0001513F0120,,2013,2013-09-13,2013-09-13,42577.1797
18663687,N0001911G0001,0001,,2014,2013-10-10,2014-06-04,637792.5000
60434189,W91C9G07D0002,0042,,2015,2015-05-26,2015-05-26,216875.9844
10127440,FA890310D8598,0019,,2011,2011-06-14,2011-06-14,23964.8008
26068970,SPM2DV11D9200,D416,,2013,2013-07-25,2013-07-25,43206.4402
27982913,SPM2DV11D2008,EB95,,2014,2014-09-27,2014-09-27,46529.5781
8475459,,W912PL12C0017,,2015,2014-10-31,2015-02-26,119888623.1328
10395675,GS00Q12NSD0009,GST0512BM0052,,2013,2012-11-26,2012-12-05,15627.1299
28392216,,HR001114C0066,,2015,2015-02-02,2015-02-02,23966.0000
26301836,W58RGZ09D0130,0192,,2015,2014-10-06,2014-10-06,109264.0703
4302836,,SPE4A612M5392,,2012,2012-08-23,2012-08-23,44928.0000
61871406,SPM2DV11D0200,G877,,2015,2014-10-06,2014-10-06,28201.2397
24504089,W15P7T07DH001,0382,,2011,2011-06-10,2011-06-10,35169.0000
2934923,,M6785412C0004,,2013,2013-03-07,2013-03-07,28379.0391
25265513,,N6945013C1756,,2014,2013-10-04,2014-07-03,164811120.0000
63010977,N6523615D3014,0004,,2016,2015-12-11,2015-12-11,429872.8516
24797532,W912DY08D0017,0019,,2014,2013-10-23,2013-10-23,177970.0000
62121054,INP15PC00018,INP15PD02755,,2015,2015-08-24,2015-08-24,26996.0000
2957375,,N0001411C0331,,2012,2011-11-07,2012-02-02,194453.9532
8922570,500030014,HHSM500T00040,,2011,2010-10-05,2011-07-15,51001330.0000
27496732,FA852711D0011,2008,,2014,2014-01-16,2014-09-16,1777048.9591
19664640,SAQMMA09A0173,SAQMMA11L1542,,2011,2011-08-05,2011-08-05,136665.6250
7694823,,VA251C1088,,2012,2011-10-31,2011-10-31,81800.0000
63009210,,N0017316C6005,,2016,2016-02-17,2016-02-17,1741516.0000
18749480,N0010411DQ002,0005,,2012,2011-12-30,2011-12-30,72649.0000
19544521,NNG07DA23B,HDTRA111F0010,,2011,2011-03-16,2011-03-16,94143.0000
1441661,,FA940112C0019,,2014,2013-11-01,2014-09-18,57614.5899
28132931,W9127812D0017,0008,,2014,2014-09-28,2014-09-28,183500.0000
24794811,W912DW11D1002,0012,,2012,2011-10-07,2011-11-11,793143.0000
27771865,HHSN292201000009I,HHSN29200063,,2014,2014-02-20,2014-02-20,238000.0000
25664845,FA867712D0089,0006,,2013,2013-04-08,2013-04-08,80700.0000
10105536,FA877104D0003,V7L1,,2011,2011-09-27,2011-09-27,33821.0000
27981911,SPM2DV11D2007,CH57,,2014,2014-02-06,2014-02-06,25626.3203
25224587,,N0002413C4208,,2013,2013-02-22,2013-09-16,6059554.9649
28392207,,HR001114C0017,,2014,2013-10-28,2013-12-03,696202.0000
61882497,SPM2DV11D1008,GK15,,2015,2014-10-16,2014-10-16,139932.5469
28071612,SPM2DV11D0600,FX61,,2014,2013-10-04,2013-10-04,31594.1990
25896255,NNG07DA18B,NNM13AA45D,,2013,2013-06-10,2013-06-10,142560.0000
25862302,N0017804D4024,NS42,,2007,2006-10-25,2006-11-20,70000000.0000
22419146,SPM50005DBP06,LHY5,,2012,2011-10-07,2011-10-07,81171.1484
24601500,W90FYQ09D0005,DY04,,2011,2011-03-08,2011-03-08,26741.6191
26409504,SPM2DV11D0700,B152,,2013,2013-09-24,2013-09-24,19290.7502
15205071,GS07P08HHD0111,GS00P10CYD0088,,2012,2011-10-17,2011-10-17,38305.0000
26395323,N4425512D7009,0083,,2014,2014-01-15,2014-01-15,155190.0000
60671647,N6600112D0156,0346,,2015,2015-03-25,2015-03-25,1087512.2031
4827366,,SPM7L211V2941,,2011,2011-03-11,2011-03-11,32617.0000
27835856,N0001911G0001,JZYS,,2014,2014-08-20,2014-08-20,472322.5391
10093105,FA862011G4026,1318,,2013,2012-11-27,2013-09-30,1866333.8946
22418979,SPM50005DBP06,LCT2,,2011,2011-08-16,2011-08-16,44935.0586
17965861,GS35F4338D,SP470512F0012,,2013,2013-02-25,2013-02-25,595798.0000
25148475,,FA485513P0040,,2013,2013-05-16,2013-05-20,89227.0000
2965435,,N0002412P4300,,2013,2013-08-12,2013-08-12,35872.0000
27266587,,SPE4A614M2774,,2014,2013-11-06,2014-02-18,161036.4531
9216415,DABJ0103D0009,2219,,2012,2012-05-11,2012-05-11,30690.0000
22418866,SPM50005DBP06,KYF7,,2011,2011-07-24,2011-07-24,63846.1484
60431791,HQ014712D0001,0040,,2015,2015-05-21,2015-05-21,208156.0000
27204038,,N0002414P4030,,2014,2014-03-04,2014-03-04,39000.0000
26315019,W9127810D0043,0665,,2014,2013-11-08,2013-11-08,123036.0000
25665385,FA877104D0003,TJK1,,2013,2013-06-03,2013-06-03,51420.0000
26063065,SPM2DV11D8003,D163,,2013,2013-07-30,2013-07-30,318397.5000
26039890,SPM2DV11D0200,C578,,2013,2013-02-12,2013-02-12,25451.7399
25137775,,DTFR5313C00060,,2014,2013-12-12,2013-12-12,16047.0000
25551094,,W15QKN13PV401,,2013,2012-10-26,2012-10-26,72170.0000
28274474,W912DY12D0012,CK24,,2014,2014-05-30,2014-07-17,2707026.0000
60875348,SPM4A111G0010,12R7,,2015,2015-09-25,2015-09-25,77698.7188
24889405,W912QR11D0016,0001,,2014,2014-08-26,2014-08-26,562734.4375
4680004,,SPM5EK12V1457,,2012,2012-09-24,2012-09-24,56014.2305
27150111,,DOLJ141A22177,,2014,2014-08-08,2014-08-08,138901.0000
27353491,,SPE7L414M3566,,2014,2014-09-12,2014-09-12,91800.0000
18663832,N0001911G0001,JZ20,,2012,2012-08-14,2012-08-14,31520.0000
26255246,VA11811D1003,VA11810030044,,2013,2013-09-13,2013-09-13,180000.0000
26173400,SPM5L511D0020,0027,,2013,2013-06-18,2013-06-18,112894.1016
17687584,GS35F0290X,DJFA2G207057,,2012,2012-09-28,2012-09-28,75852.0000
1027017,,DOLJ11PA00003,,2012,2011-10-01,2012-07-18,2985164.0000
9975639,FA309911D0002,0011,,2012,2012-09-28,2012-09-28,25559.0000
