"Fiscal Year","Contracting Agency ID","Product or Service Code","Dollars Obligated"
"2020","9763","1270","($14,736.50)"
"2020","9763","1280","($183.92)"
"2020","9763","1285","$2,035,000.00"
"2020","9763","1287","$0.00"
"2020","9763","1290","$0.00"
"2020","9763","1305","$0.00"
"2020","9763","1310","$0.00"
"2020","9763","1315","($60.00)"
"2020","9763","1320","($1,261,424.34)"
"2020","9763","1325","($729,437.03)"
"2020","9763","1330","$0.00"
"2020","9763","1336","($768,960.00)"
"2020","9763","1337","$0.00"
"2020","9763","1340","($0.01)"
"2020","9763","1350","$0.00"
"2020","9763","1355","$0.00"
"2020","9763","1356","($20,957.44)"
"2020","9763","1370","$0.00"
"2020","9763","1375","($73,029.60)"
"2020","9763","1376","$0.00"
"2020","9763","1377","($229,244.34)"
"2020","9763","1385","($154,820.16)"
"2020","9763","1386","$0.00"
"2020","9763","1390","($11,194.96)"
"2020","9763","1395","$0.00"
"2020","9763","1410","$432,629.55"
"2020","9763","1420","$8,486,384.48"
"2020","9763","1425","($596,192.69)"
"2020","9763","1427","$376,438.93"
"2020","9763","1430","$0.00"
"2020","9763","1440","($407,802.09)"
"2020","9763","1450","($1,125,592.28)"
"2020","9763","1510","$30,645,858.40"
"2020","9763","1520","($110,198,684.68)"
"2020","9763","1540","$0.00"
"2020","9763","1550","($11,733,351.76)"
"2020","9763","1555","$0.00"
"2020","9763","1560","($13,124,722.25)"
"2020","9763","1610","($456,208.36)"
"2020","9763","1615","$8,384,521.96"
"2020","9763","1620","($943,227.89)"
"2020","9763","1630","($9,669.13)"
"2020","9763","1640","($155,500.00)"
"2020","9763","1650","($379,974.27)"
"2020","9763","1660","($19,018.38)"
"2020","9763","1670","($8,026,843.65)"
"2020","9763","1675","$0.00"
"2020","9763","1680","($18,290,961.86)"
"2020","9763","1710","($17,137.22)"
"2020","9763","1720","$0.00"
"2020","9763","1730","($294,286.32)"
"2020","9763","1740","($7,539,991.00)"
"2020","9763","1810","($959,254.23)"
"2020","9763","1820","($1,679,002.02)"
"2020","9763","1830","$0.00"
"2020","9763","1905","($434,544.17)"
"2020","9763","1911","($35,499.58)"
"2020","9763","1925","$0.00"
"2020","9763","1940","($17,958.87)"
"2020","9763","1990","($40,000.00)"
"2020","9763","2010","$4,168,040.49"
"2020","9763","2030","$0.00"
"2020","9763","2040","$0.00"
"2020","9763","2090","($1,659,620.75)"
"2020","9763","2220","$0.00"
"2020","9763","2305","($110,522.99)"
"2020","9763","2310","$0.00"
"2020","9763","2330","$0.00"
"2020","9763","2350","($1,009,561.13)"
"2020","9763","2355","($3,432,761.75)"
"2020","9763","2510","$0.00"
"2020","9763","2520","($22,920.72)"
"2020","9763","2530","($1,086.00)"
"2020","9763","2540","$36,656.00"
"2020","9763","2541","$587,869.32"
"2020","9763","2590","($6,848,243.41)"
"2020","9763","2620","($388,221.38)"
"2020","9763","2815","$0.00"
"2020","9763","2825","$0.00"
"2020","9763","2835","$6,459,459.71"
"2020","9763","2840","($23,258,303.89)"
"2020","9763","2850","$0.00"
"2020","9763","2895","$0.00"
"2020","9763","2910","$0.00"
"2020","9763","2915","($59,441.30)"
"2020","9763","2920","($360.00)"
"2020","9763","2925","($388,768.00)"
"2020","9763","2930","($164,781.00)"
"2020","9763","2935","$0.00"
"2020","9763","2940","$0.00"
"2020","9763","2945","$0.00"
"2020","9763","2990","$0.00"
"2020","9763","2995","$168,624.00"
"2020","9763","3010","($123,000.00)"
"2020","9763","3020","($41,192.25)"
"2020","9763","3030","($16.90)"
"2020","9763","3040","($6,500.00)"
"2020","9763","3110","($64,583.28)"
"2020","9763","3120","($113,953.30)"
"2020","9763","3130","$0.00"
"2020","9763","3415","$0.00"
"2020","9763","3422","$0.00"
"2020","9763","3424","$0.00"
"2020","9763","3436","$0.00"
"2020","9763","3455","$0.00"
"2020","9763","3530","$0.00"
"2020","9763","3590","$0.00"
"2020","9763","3655","($82,800.00)"
"2020","9763","3805","($30,452.22)"
"2020","9763","3815","$0.00"
"2020","9763","3830","$0.00"
"2020","9763","3835","$0.00"
"2020","9763","3895","$0.00"
"2020","9763","3920","($5,266,546.19)"
"2020","9763","3940","$0.00"
"2020","9763","3950","$0.00"
"2020","9763","3960","$0.00"
"2020","9763","3990","$0.00"
"2020","9763","4010","$0.00"
"2020","9763","4020","$0.00"
"2020","9763","4110","($9,235.26)"
"2020","9763","4130","$0.00"
"2020","9763","4140","($226.56)"
"2020","9763","4210","$0.00"
"2020","9763","4220","$0.00"
"2020","9763","4235","$0.00"
"2020","9763","4240","($3,636,341.33)"
"2020","9763","4310","$0.00"
"2020","9763","4320","($761,299.76)"
"2020","9763","4330","$0.00"
"2020","9763","4420","($900.00)"
"2020","9763","4440","($3,900.00)"
"2020","9763","4460","$0.00"
"2020","9763","4470","$0.00"
"2020","9763","4520","$0.00"
"2020","9763","4540","$0.00"
"2020","9763","4630","$0.00"
"2020","9763","4710","($154,498.00)"
"2020","9763","4720","($9,360.00)"
"2020","9763","4730","($194,254.12)"
"2020","9763","4810","($396,082.16)"
"2020","9763","4820","($341,021.69)"
"2020","9763","4910","$0.00"
"2020","9763","4920","($324,923.44)"
"2020","9763","4925","$0.00"
"2020","9763","4927","$0.00"
"2020","9763","4930","$0.00"
"2020","9763","4931","$0.00"
"2020","9763","4933","($29,194.00)"
"2020","9763","4935","$3,497.50"
"2020","9763","4940","$0.00"
"2020","9763","5110","$615.12"
"2020","9763","5120","$101,068.62"
"2020","9763","5180","$0.00"
"2020","9763","5210","$0.00"
"2020","9763","5220","($8,704.50)"
"2020","9763","5280","($6,749.15)"
"2020","9763","5305","($3,584.34)"
"2020","9763","5306","$7,168.40"
"2020","9763","5307","($462.50)"
"2020","9763","5310","($5,288.29)"
"2020","9763","5315","($2,272.81)"
"2020","9763","5320","$0.00"
"2020","9763","5325","$0.00"
"2020","9763","5330","($51,039.70)"
"2020","9763","5331","($1,043.30)"
"2020","9763","5335","$0.00"
"2020","9763","5340","$4,364.08"
"2020","9763","5342","$0.00"
"2020","9763","5355","$0.00"
"2020","9763","5360","$0.00"
"2020","9763","5365","($1,023.12)"
"2020","9763","5411","$0.00"
"2020","9763","5420","$0.00"
"2020","9763","5430","($3,562.25)"
"2020","9763","5640","$0.00"
"2020","9763","5660","($136,306.65)"
"2020","9763","5805","($19,749.49)"
"2020","9763","5810","($3,586,299.47)"
"2020","9763","5811","($3,944.41)"
"2020","9763","5820","($425,364.24)"
"2020","9763","5821","($1,989,456.19)"
"2020","9763","5825","($94,197.65)"
"2020","9763","5826","$614,499.93"
"2020","9763","5830","$0.00"
"2020","9763","5831","$0.00"
"2020","9763","5835","$0.00"
"2020","9763","5836","($4,773.00)"
"2020","9763","5840","$4,790,321.87"
"2020","9763","5841","($2,477,577.72)"
"2020","9763","5845","($829,971.50)"
"2020","9763","5850","$0.00"
"2020","9763","5855","($352,042.09)"
"2020","9763","5860","$0.00"
"2020","9763","5865","($1,050,204.67)"
"2020","9763","5895","($4,482,343.53)"
"2020","9763","5905","$0.00"
"2020","9763","5910","$0.00"
"2020","9763","5915","$0.00"
"2020","9763","5920","($9,805.00)"
"2020","9763","5925","$0.00"
"2020","9763","5930","($38,513.64)"
"2020","9763","5935","($22.39)"
"2020","9763","5940","$0.00"
"2020","9763","5945","$0.00"
"2020","9763","5950","$0.00"
"2020","9763","5955","$0.00"
"2020","9763","5960","$0.00"
"2020","9763","5961","$0.00"
"2020","9763","5962","$0.00"
"2020","9763","5963","($15,267.00)"
"2020","9763","5965","$0.00"
"2020","9763","5970","$0.00"
"2020","9763","5975","($72,205.00)"
"2020","9763","5977","$0.00"
"2020","9763","5980","($600,261.84)"
"2020","9763","5985","$1,172,345.06"
"2020","9763","5990","$732,801.50"
"2020","9763","5995","$15,241.45"
"2020","9763","5996","($23,065.21)"
"2020","9763","5998","($154,250.46)"
"2020","9763","5999","($474,103.30)"
"2020","9763","6020","($350.00)"
"2020","9763","6021","$0.00"
"2020","9763","6030","$0.00"
"2020","9763","6099","$0.00"
"2020","9763","6105","($2,500.00)"
"2020","9763","6110","($283,194.21)"
"2020","9763","6115","($248,360.34)"
"2020","9763","6116","$0.00"
"2020","9763","6120","($11,624.00)"
"2020","9763","6125","$0.00"
"2020","9763","6130","($2,302,913.53)"
"2020","9763","6135","$0.00"
"2020","9763","6140","$0.00"
"2020","9763","6145","$0.00"
"2020","9763","6150","($441,677.90)"
"2020","9763","6160","$0.00"
"2020","9763","6210","$0.00"
"2020","9763","6220","$0.00"
"2020","9763","6240","$0.00"
"2020","9763","6260","$0.00"
"2020","9763","6320","$0.00"
"2020","9763","6340","($188,343.00)"
"2020","9763","6350","($444,133.46)"
"2020","9763","6515","$0.00"
"2020","9763","6605","($416,053.34)"
"2020","9763","6610","($284,254.00)"
"2020","9763","6615","$206,756.17"
"2020","9763","6620","$0.00"
"2020","9763","6625","($746,017.03)"
"2020","9763","6630","($3,481.71)"
"2020","9763","6635","($6,576.00)"
"2020","9763","6636","$0.00"
"2020","9763","6640","($2,520.00)"
"2020","9763","6645","$0.00"
"2020","9763","6650","($27,702.00)"
"2020","9763","6655","$0.00"
"2020","9763","6660","($14,317.20)"
"2020","9763","6665","($270,091.00)"
"2020","9763","6680","($256,729.28)"
"2020","9763","6685","($4,235.00)"
"2020","9763","6695","($717.00)"
"2020","9763","6760","$0.00"
"2020","9763","6810","$0.00"
"2020","9763","6830","$0.00"
"2020","9763","6850","$0.00"
"2020","9763","6910","($6,944,682.55)"
"2020","9763","6920","$0.00"
"2020","9763","6930","($194,692.50)"
"2020","9763","6940","$0.00"
"2020","9763","7010","($393,109.57)"
"2020","9763","7021","($50,315.60)"
"2020","9763","7025","($138,909.52)"
"2020","9763","7030","($1,601,501.22)"
"2020","9763","7035","($9,053.20)"
"2020","9763","7042","($13,041.00)"
"2020","9763","7045","($478,668.34)"
"2020","9763","7050","$0.00"
"2020","9763","7110","($10,550.31)"
"2020","9763","7240","$1,301.14"
"2020","9763","7310","$555.77"
"2020","9763","7450","$0.00"
"2020","9763","7490","$69,972.00"
"2020","9763","7510","$18,917.85"
"2020","9763","7520","$370.84"
"2020","9763","7630","$547,750.84"
"2020","9763","7641","$0.00"
"2020","9763","7650","$0.00"
"2020","9763","7690","$0.00"
"2020","9763","7930","$223.84"
"2020","9763","8010","$93,866.21"
"2020","9763","8030","$0.00"
"2020","9763","8040","$0.00"
"2020","9763","8115","($63,810.00)"
"2020","9763","8120","$0.00"
"2020","9763","8135","$0.00"
"2020","9763","8140","$0.00"
"2020","9763","8145","($127,420.00)"
"2020","9763","8305","($315,613.50)"
"2020","9763","8340","($269.63)"
"2020","9763","8405","$0.00"
"2020","9763","8415","($27,337.03)"
"2020","9763","8420","$0.00"
"2020","9763","8455","$19,750.00"
"2020","9763","8465","($1,010.44)"
"2020","9763","8470","($846.00)"
"2020","9763","8475","$0.00"
"2020","9763","8540","$139.52"
"2020","9763","9320","$0.00"
"2020","9763","9330","$0.00"
"2020","9763","9340","$0.00"
"2020","9763","9390","$0.00"
"2020","9763","9510","$0.00"
"2020","9763","9530","($1,540.00)"
"2020","9763","9630","$0.00"
"2020","9763","9640","$0.00"
"2020","9763","9930","$0.00"
"2020","9763","9999","$0.00"
"2020","9763","AB21","$40,000.00"
"2020","9763","AB31","$0.00"
"2020","9763","AB92","$0.00"
"2020","9763","AB93","$0.00"
"2020","9763","AB94","($50,782.71)"
"2020","9763","AC11","($29,352.80)"
"2020","9763","AC12","$645,860.85"
"2020","9763","AC13","($416,824.19)"
"2020","9763","AC14","($4,485.95)"
"2020","9763","AC15","($282,488.55)"
"2020","9763","AC16","($27,818.00)"
"2020","9763","AC17","($751,217.51)"
"2020","9763","AC21","($141,698.23)"
"2020","9763","AC22","($341,500.75)"
"2020","9763","AC23","($357,365.91)"
"2020","9763","AC24","($30,799.39)"
"2020","9763","AC25","($1,708,465.14)"
"2020","9763","AC26","($402,568.63)"
"2020","9763","AC27","($41,927.45)"
"2020","9763","AC31","$0.00"
"2020","9763","AC32","($52,623.72)"
"2020","9763","AC33","$0.00"
"2020","9763","AC34","$0.00"
"2020","9763","AC36","$0.00"
"2020","9763","AC37","$0.00"
"2020","9763","AC42","$0.00"
"2020","9763","AC43","($62,517.04)"
"2020","9763","AC44","$0.00"
"2020","9763","AC51","($112,563.61)"
"2020","9763","AC52","($2,226,918.85)"
"2020","9763","AC53","($26,530.85)"
"2020","9763","AC54","($20,959.18)"
"2020","9763","AC55","($4,910.64)"
"2020","9763","AC56","($290,138.56)"
"2020","9763","AC57","($33,000.00)"
"2020","9763","AC61","($1,821,798.44)"
"2020","9763","AC62","($1,752,131.54)"
"2020","9763","AC63","($1,801,425.92)"
"2020","9763","AC64","($1,122,532.26)"
"2020","9763","AC65","($875,341.64)"
"2020","9763","AC66","$0.00"
"2020","9763","AC67","($1,331,282.70)"
"2020","9763","AC91","($8,745.16)"
"2020","9763","AC92","($24,407.13)"
"2020","9763","AC93","($362,831.79)"
"2020","9763","AC94","($2,280.86)"
"2020","9763","AC95","$0.00"
"2020","9763","AC96","($42,990.51)"
"2020","9763","AC97","$0.00"
"2020","9763","AD12","($12,273.06)"
"2020","9763","AD14","($9,584.71)"
"2020","9763","AD21","($370,676.91)"
"2020","9763","AD22","($113,434.56)"
"2020","9763","AD23","($186,609.98)"
"2020","9763","AD24","($2,627,654.66)"
"2020","9763","AD25","($645,262.63)"
"2020","9763","AD26","($115,886.96)"
"2020","9763","AD27","($84,331.33)"
"2020","9763","AD33","$0.00"
"2020","9763","AD41","($107,228.16)"
"2020","9763","AD43","$0.00"
"2020","9763","AD52","$0.00"
"2020","9763","AD91","($274,396.35)"
"2020","9763","AD92","($2,882,129.70)"
"2020","9763","AD93","($4,610,557.04)"
"2020","9763","AD94","($1,040,533.72)"
"2020","9763","AD95","($464,126.46)"
"2020","9763","AD96","($27,476.97)"
"2020","9763","AD97","($483,694.48)"
"2020","9763","AE32","$0.00"
"2020","9763","AE34","$0.00"
"2020","9763","AE35","($14,460.90)"
"2020","9763","AE37","$0.00"
"2020","9763","AG47","$0.00"
"2020","9763","AG91","$0.00"
"2020","9763","AG93","$0.00"
"2020","9763","AH96","$0.00"
"2020","9763","AJ11","($118,771.05)"
"2020","9763","AJ12","($52,337.34)"
"2020","9763","AJ14","($3,764.48)"
"2020","9763","AJ16","$0.00"
"2020","9763","AJ21","$0.00"
"2020","9763","AJ22","$0.00"
"2020","9763","AJ23","($16,915.70)"
"2020","9763","AJ24","$0.00"
"2020","9763","AJ32","$0.00"
"2020","9763","AJ33","($11,108.14)"
"2020","9763","AJ34","$0.00"
"2020","9763","AJ41","($164,320.23)"
"2020","9763","AJ42","($193,164.43)"
"2020","9763","AJ43","($384,143.09)"
"2020","9763","AJ44","($643,082.21)"
"2020","9763","AJ45","$0.00"
"2020","9763","AJ46","($1,013,903.27)"
"2020","9763","AJ47","($99,211.22)"
"2020","9763","AJ51","($41,720.25)"
"2020","9763","AJ52","$0.00"
"2020","9763","AJ62","($1,499.48)"
"2020","9763","AJ63","$0.00"
"2020","9763","AJ73","$0.00"
"2020","9763","AJ92","$0.00"
"2020","9763","AJ93","($11,961.00)"
"2020","9763","AJ94","$0.00"
"2020","9763","AN12","($48,184.74)"
"2020","9763","AN22","$0.00"
"2020","9763","AN92","($131,238.41)"
"2020","9763","AP73","($14,283.07)"
"2020","9763","AR12","$0.00"
"2020","9763","AR22","($200,000.00)"
"2020","9763","AR23","($3,009,914.71)"
"2020","9763","AR35","($48,150.00)"
"2020","9763","AR92","($1,511,621.04)"
"2020","9763","AR93","$0.00"
"2020","9763","AR95","($740,124.22)"
"2020","9763","AR97","$0.00"
"2020","9763","AS12","($10,603.00)"
"2020","9763","AS15","$0.00"
"2020","9763","AZ11","($596,986.68)"
"2020","9763","AZ12","($16,420,395.79)"
"2020","9763","AZ13","($167,171.13)"
"2020","9763","AZ14","($624,565.23)"
"2020","9763","AZ15","($481,518.98)"
"2020","9763","AZ16","$0.00"
"2020","9763","B506","($1,764.34)"
"2020","9763","B539","($193,947.82)"
"2020","9763","B541","($1,624,866.72)"
"2020","9763","B544","$0.00"
"2020","9763","B550","($1,567.24)"
"2020","9763","B599","($10,678,965.18)"
"2020","9763","C211","($58,541.42)"
"2020","9763","C212","$0.00"
"2020","9763","C214","($2,029,470.78)"
"2020","9763","C219","($17,962.95)"
"2020","9763","D301","($229,130.77)"
"2020","9763","D302","($182,204.05)"
"2020","9763","D304","$0.00"
"2020","9763","D305","$0.00"
"2020","9763","D306","($695,791.16)"
"2020","9763","D307","($966,230.31)"
"2020","9763","D308","($1,118,700.59)"
"2020","9763","D310","($103,701.53)"
"2020","9763","D311","$973,852.60"
"2020","9763","D313","($646,382.96)"
"2020","9763","D314","($394,945.80)"
"2020","9763","D315","$15,485.00"
"2020","9763","D316","($4,509,625.91)"
"2020","9763","D317","$74,295.00"
"2020","9763","D318","($176,696.97)"
"2020","9763","D319","$1,083,247.53"
"2020","9763","D322","($1,807.92)"
"2020","9763","D324","($248,918.10)"
"2020","9763","D325","($1,517.01)"
"2020","9763","D399","($2,840,870.83)"
"2020","9763","E199","($911.25)"
"2020","9763","F999","$0.00"
"2020","9763","H115","($41,884.58)"
"2020","9763","H120","($6,650.85)"
"2020","9763","H199","($516,697.02)"
"2020","9763","H212","$0.00"
"2020","9763","H215","$0.00"
"2020","9763","H216","$0.00"
"2020","9763","H217","($8,814.49)"
"2020","9763","H225","$0.00"
"2020","9763","H258","($472.91)"
"2020","9763","H270","($107,978.78)"
"2020","9763","H316","($220,383.28)"
"2020","9763","H399","($60,431.56)"
"2020","9763","H910","$0.00"
"2020","9763","H913","($267,666.00)"
"2020","9763","H914","($7,053.78)"
"2020","9763","H999","($8,359,684.00)"
"2020","9763","J010","($9,259,451.20)"
"2020","9763","J011","$0.00"
"2020","9763","J012","$5,549,925.64"
"2020","9763","J013","$0.00"
"2020","9763","J014","$4,934,745.04"
"2020","9763","J015","$496,667,726.54"
"2020","9763","J016","($24,837,798.48)"
"2020","9763","J017","($991,532.47)"
"2020","9763","J019","($444,025.09)"
"2020","9763","J020","($1,401,343.67)"
"2020","9763","J023","$630,334.71"
"2020","9763","J025","$109,100.87"
"2020","9763","J028","($27,928,864.58)"
"2020","9763","J029","($275,845.28)"
"2020","9763","J030","$0.00"
"2020","9763","J034","($14,758.00)"
"2020","9763","J035","($15,626.00)"
"2020","9763","J036","$0.00"
"2020","9763","J039","($1,475,040.56)"
"2020","9763","J040","($2,695.00)"
"2020","9763","J042","$0.00"
"2020","9763","J048","($8,007.00)"
"2020","9763","J049","($154,943.29)"
"2020","9763","J051","$0.00"
"2020","9763","J052","$11,362.61"
"2020","9763","J058","($11,998,286.27)"
"2020","9763","J059","($4,227,655.29)"
"2020","9763","J060","($2,356.67)"
"2020","9763","J061","($6,356,777.26)"
"2020","9763","J063","($688,733.16)"
"2020","9763","J066","($3,264,293.71)"
"2020","9763","J069","($595,083.41)"
"2020","9763","J070","($869,454.20)"
"2020","9763","J091","$0.00"
"2020","9763","J099","($4,791,307.27)"
"2020","9763","K010","$1,461,749.60"
"2020","9763","K012","$0.00"
"2020","9763","K014","$0.00"
"2020","9763","K015","$11,882,736.88"
"2020","9763","K016","($2,495,503.91)"
"2020","9763","K017","$0.00"
"2020","9763","K019","$246,057.12"
"2020","9763","K020","$0.00"
"2020","9763","K023","($242,229.93)"
"2020","9763","K058","($92,763.79)"
"2020","9763","K059","($1,401,999.36)"
"2020","9763","K063","$0.00"
"2020","9763","K066","($74,062.43)"
"2020","9763","K069","($691,643.96)"
"2020","9763","K070","$0.00"
"2020","9763","K099","($2,320,916.32)"
"2020","9763","L010","($284,498.07)"
"2020","9763","L012","$0.00"
"2020","9763","L014","($1,156,903.71)"
"2020","9763","L015","($72,495.74)"
"2020","9763","L016","($1,033,345.16)"
"2020","9763","L017","($1,017,627.39)"
"2020","9763","L019","($702,666.39)"
"2020","9763","L023","$0.00"
"2020","9763","L058","($71,639.59)"
"2020","9763","L059","($27,229.37)"
"2020","9763","L068","$0.00"
"2020","9763","L069","$0.00"
"2020","9763","L070","($545,717.46)"
"2020","9763","L076","($5,577.18)"
"2020","9763","L099","($156,717.57)"
"2020","9763","M1BG","$0.00"
"2020","9763","M1GZ","($341,517.86)"
"2020","9763","M1HA","$0.00"
"2020","9763","M1HB","$0.00"
"2020","9763","N010","($78,392.56)"
"2020","9763","N015","($529,819.54)"
"2020","9763","N016","$0.00"
"2020","9763","N030","$0.00"
"2020","9763","N058","($10,000.00)"
